fc_id,sku_id,on_hand_qty,committed_qty,available_qty,reorder_point,max_stock_level,last_updated
FC_WA02,SKU001194,561,159,402,84,840,2025-07-27
FC_WA02,SKU000442,241,62,179,56,560,2025-07-23
FC_WA02,SKU000164,632,199,433,112,1120,2025-07-26
FC_WA02,SKU000459,847,234,613,140,1400,2025-07-26
FC_WA02,SKU001516,856,265,591,140,1400,2025-07-25
FC_WA02,SKU001825,539,176,363,84,840,2025-07-26
FC_WA02,SKU001324,597,194,403,112,1120,2025-07-25
FC_WA02,SKU000344,877,267,610,140,1400,2025-07-26
FC_WA02,SKU000601,793,258,535,140,1400,2025-07-21
FC_WA02,SKU000862,551,182,369,84,840,2025-07-23
FC_WA02,SKU000757,261,101,160,56,560,2025-07-21
FC_WA02,SKU000543,873,286,587,140,1400,2025-07-21
FC_WA02,SKU000480,1560,476,1084,210,2100,2025-07-21
FC_WA02,SKU000767,905,243,662,140,1400,2025-07-23
FC_WA02,SKU001767,264,78,186,56,560,2025-07-22
FC_WA02,SKU001205,1548,471,1077,210,2100,2025-07-21
FC_WA02,SKU000339,796,251,545,140,1400,2025-07-23
FC_WA02,SKU000462,1562,446,1116,210,2100,2025-07-23
FC_WA02,SKU000592,783,239,544,140,1400,2025-07-27
FC_WA02,SKU000338,616,170,446,112,1120,2025-07-26
FC_WA02,SKU000436,845,277,568,140,1400,2025-07-25
FC_WA02,SKU000105,1599,450,1149,210,2100,2025-07-23
FC_WA02,SKU001586,1535,481,1054,210,2100,2025-07-24
FC_WA02,SKU000979,823,256,567,140,1400,2025-07-23
FC_WA02,SKU000805,865,294,571,140,1400,2025-07-21
FC_WA02,SKU001832,603,201,402,112,1120,2025-07-24
FC_WA02,SKU001563,607,175,432,112,1120,2025-07-24
FC_WA02,SKU001807,525,159,366,84,840,2025-07-27
FC_WA02,SKU000455,506,153,353,84,840,2025-07-23
FC_WA02,SKU000882,580,181,399,84,840,2025-07-25
FC_WA02,SKU001852,850,238,612,140,1400,2025-07-24
FC_WA02,SKU001820,590,170,420,112,1120,2025-07-25
FC_WA02,SKU001278,550,183,367,84,840,2025-07-26
FC_WA02,SKU001155,559,167,392,84,840,2025-07-24
FC_WA02,SKU001068,511,171,340,84,840,2025-07-27
FC_WA02,SKU000128,653,181,472,112,1120,2025-07-27
FC_WA02,SKU001554,797,233,564,140,1400,2025-07-27
FC_WA02,SKU000192,1670,495,1175,210,2100,2025-07-23
FC_WA02,SKU000489,1517,491,1026,210,2100,2025-07-26
FC_WA02,SKU000967,825,280,545,140,1400,2025-07-27
FC_WA02,SKU001487,555,182,373,84,840,2025-07-23
FC_WA02,SKU001365,1561,481,1080,210,2100,2025-07-27
FC_WA02,SKU001888,863,245,618,140,1400,2025-07-22
FC_WA02,SKU001094,582,177,405,112,1120,2025-07-25
FC_WA02,SKU000010,245,62,183,56,560,2025-07-22
FC_WA02,SKU000951,236,69,167,56,560,2025-07-25
FC_WA02,SKU001481,1527,438,1089,210,2100,2025-07-24
FC_WA02,SKU000964,1633,495,1138,210,2100,2025-07-23
FC_WA02,SKU001803,1567,507,1060,210,2100,2025-07-21
FC_WA02,SKU001827,856,248,608,140,1400,2025-07-23
FC_WA02,SKU000281,1610,470,1140,210,2100,2025-07-25
FC_WA02,SKU001412,568,181,387,84,840,2025-07-24
FC_WA02,SKU000804,234,74,160,56,560,2025-07-25
FC_WA02,SKU001066,576,163,413,84,840,2025-07-23
FC_WA02,SKU000017,563,152,411,84,840,2025-07-21
FC_WA02,SKU001263,794,233,561,140,1400,2025-07-25
FC_WA02,SKU001026,1498,433,1065,210,2100,2025-07-21
FC_WA02,SKU001517,255,66,189,56,560,2025-07-26
FC_WA02,SKU001592,577,170,407,112,1120,2025-07-23
FC_WA02,SKU001942,246,69,177,56,560,2025-07-24
FC_WA02,SKU000274,537,158,379,84,840,2025-07-25
FC_WA02,SKU000755,566,159,407,84,840,2025-07-26
FC_WA02,SKU000288,560,197,363,84,840,2025-07-21
FC_WA02,SKU002000,538,165,373,84,840,2025-07-26
FC_WA02,SKU000666,856,253,603,140,1400,2025-07-27
FC_WA02,SKU000876,846,244,602,140,1400,2025-07-27
FC_WA02,SKU000647,238,71,167,56,560,2025-07-27
FC_WA02,SKU000266,518,146,372,84,840,2025-07-22
FC_WA02,SKU000783,580,182,398,84,840,2025-07-24
FC_WA02,SKU000050,546,173,373,84,840,2025-07-26
FC_WA02,SKU001312,847,266,581,140,1400,2025-07-22
FC_WA02,SKU001869,535,161,374,84,840,2025-07-25
FC_WA02,SKU001297,838,245,593,140,1400,2025-07-26
FC_WA02,SKU001310,242,61,181,56,560,2025-07-24
FC_WA02,SKU000218,1615,463,1152,210,2100,2025-07-26
FC_WA02,SKU001033,883,265,618,140,1400,2025-07-22
FC_WA02,SKU001643,551,196,355,84,840,2025-07-21
FC_WA02,SKU001605,834,243,591,140,1400,2025-07-27
FC_WA02,SKU000220,908,242,666,140,1400,2025-07-21
FC_WA02,SKU001744,591,178,413,112,1120,2025-07-21
FC_WA02,SKU001951,1584,436,1148,210,2100,2025-07-21
FC_WA02,SKU001720,1605,481,1124,210,2100,2025-07-23
FC_WA02,SKU001551,839,276,563,140,1400,2025-07-21
FC_WA02,SKU001975,859,262,597,140,1400,2025-07-22
FC_WA02,SKU001536,269,83,186,56,560,2025-07-23
FC_WA02,SKU000802,522,155,367,84,840,2025-07-22
FC_WA02,SKU000205,1568,471,1097,210,2100,2025-07-22
FC_WA02,SKU001108,229,62,167,56,560,2025-07-23
FC_WA02,SKU001668,244,71,173,56,560,2025-07-25
FC_WA02,SKU000409,613,170,443,112,1120,2025-07-25
FC_WA02,SKU000590,619,156,463,112,1120,2025-07-22
FC_WA02,SKU001150,1594,463,1131,210,2100,2025-07-23
FC_WA02,SKU000337,238,86,152,56,560,2025-07-22
FC_WA02,SKU000914,253,90,163,56,560,2025-07-26
FC_WA02,SKU000656,1547,444,1103,210,2100,2025-07-27
FC_WA02,SKU001520,512,166,346,84,840,2025-07-23
FC_WA02,SKU001527,249,74,175,56,560,2025-07-22
FC_WA02,SKU000461,622,182,440,112,1120,2025-07-23
FC_WA02,SKU000135,551,167,384,84,840,2025-07-22
FC_WA02,SKU000555,227,70,157,56,560,2025-07-27
FC_WA02,SKU000359,848,222,626,140,1400,2025-07-25
FC_WA02,SKU001410,260,80,180,56,560,2025-07-24
FC_WA02,SKU001806,774,248,526,140,1400,2025-07-22
FC_WA02,SKU000923,246,75,171,56,560,2025-07-24
FC_WA02,SKU001457,1568,490,1078,210,2100,2025-07-22
FC_WA02,SKU000343,1594,466,1128,210,2100,2025-07-22
FC_WA02,SKU001998,869,269,600,140,1400,2025-07-25
FC_WA02,SKU001580,556,159,397,84,840,2025-07-23
FC_WA02,SKU001937,267,80,187,56,560,2025-07-22
FC_WA02,SKU000741,261,82,179,56,560,2025-07-26
FC_WA02,SKU001952,852,231,621,140,1400,2025-07-22
FC_WA02,SKU000361,592,181,411,112,1120,2025-07-22
FC_WA02,SKU000350,865,257,608,140,1400,2025-07-24
FC_WA02,SKU001089,534,181,353,84,840,2025-07-24
FC_WA02,SKU001116,555,171,384,84,840,2025-07-24
FC_WA02,SKU000006,835,254,581,140,1400,2025-07-23
FC_WA02,SKU001477,598,144,454,112,1120,2025-07-26
FC_WA02,SKU001221,603,171,432,112,1120,2025-07-22
FC_WA02,SKU000015,1624,466,1158,210,2100,2025-07-25
FC_WA02,SKU001178,1619,455,1164,210,2100,2025-07-21
FC_WA02,SKU000560,258,68,190,56,560,2025-07-24
FC_WA02,SKU001192,797,234,563,140,1400,2025-07-24
FC_WA02,SKU001677,236,68,168,56,560,2025-07-22
FC_WA02,SKU001539,584,174,410,112,1120,2025-07-25
FC_WA02,SKU001430,1573,482,1091,210,2100,2025-07-26
FC_WA02,SKU001578,623,188,435,112,1120,2025-07-27
FC_WA02,SKU001346,866,287,579,140,1400,2025-07-26
FC_WA02,SKU000487,212,69,143,56,560,2025-07-26
FC_WA02,SKU001459,622,172,450,112,1120,2025-07-27
FC_WA02,SKU001013,259,75,184,56,560,2025-07-27
FC_WA02,SKU001470,883,238,645,140,1400,2025-07-21
FC_WA02,SKU000693,255,76,179,56,560,2025-07-21
FC_WA02,SKU000197,1537,444,1093,210,2100,2025-07-22
FC_WA02,SKU001067,1558,461,1097,210,2100,2025-07-25
FC_WA02,SKU001751,607,182,425,112,1120,2025-07-22
FC_WA02,SKU001607,259,72,187,56,560,2025-07-23
FC_WA02,SKU001028,858,246,612,140,1400,2025-07-23
FC_WA02,SKU001112,249,82,167,56,560,2025-07-26
FC_WA02,SKU001639,1585,476,1109,210,2100,2025-07-27
FC_WA02,SKU001741,816,246,570,140,1400,2025-07-24
FC_WA02,SKU000137,1555,481,1074,210,2100,2025-07-23
FC_WA02,SKU000617,241,75,166,56,560,2025-07-23
FC_WA02,SKU000739,814,226,588,140,1400,2025-07-23
FC_WA02,SKU001568,785,249,536,140,1400,2025-07-25
FC_WA02,SKU001006,583,178,405,112,1120,2025-07-23
FC_WA02,SKU001019,1520,433,1087,210,2100,2025-07-25
FC_WA02,SKU001988,848,244,604,140,1400,2025-07-25
FC_WA02,SKU000574,1574,435,1139,210,2100,2025-07-24
FC_WA02,SKU000717,262,74,188,56,560,2025-07-26
FC_WA02,SKU001822,1491,454,1037,210,2100,2025-07-21
FC_WA02,SKU000121,566,144,422,84,840,2025-07-23
FC_WA02,SKU000927,570,166,404,84,840,2025-07-23
FC_WA02,SKU000792,1575,448,1127,210,2100,2025-07-25
FC_WA02,SKU001740,541,182,359,84,840,2025-07-27
FC_WA02,SKU000390,1620,484,1136,210,2100,2025-07-23
FC_WA02,SKU001451,1575,524,1051,210,2100,2025-07-22
FC_WA02,SKU001170,813,236,577,140,1400,2025-07-21
FC_WA02,SKU000258,1598,468,1130,210,2100,2025-07-25
FC_WA02,SKU000200,1593,496,1097,210,2100,2025-07-26
FC_WA02,SKU000450,619,199,420,112,1120,2025-07-22
FC_WA02,SKU001773,269,74,195,56,560,2025-07-27
FC_WA02,SKU001626,1486,485,1001,210,2100,2025-07-26
FC_WA02,SKU000857,1589,500,1089,210,2100,2025-07-24
FC_WA02,SKU001541,1510,471,1039,210,2100,2025-07-23
FC_WA02,SKU001538,854,276,578,140,1400,2025-07-23
FC_WA02,SKU000521,641,168,473,112,1120,2025-07-27
FC_WA02,SKU000553,878,276,602,140,1400,2025-07-22
FC_WA02,SKU000038,1632,486,1146,210,2100,2025-07-25
FC_WA02,SKU000483,246,72,174,56,560,2025-07-24
FC_WA02,SKU001160,535,135,400,84,840,2025-07-25
FC_WA02,SKU001091,1554,442,1112,210,2100,2025-07-25
FC_WA02,SKU000425,846,254,592,140,1400,2025-07-22
FC_WA02,SKU000055,240,62,178,56,560,2025-07-26
FC_WA02,SKU000850,1596,481,1115,210,2100,2025-07-27
FC_WA02,SKU001772,571,184,387,84,840,2025-07-26
FC_WA02,SKU000170,865,275,590,140,1400,2025-07-26
FC_WA02,SKU001732,1537,446,1091,210,2100,2025-07-22
FC_WA02,SKU001828,819,267,552,140,1400,2025-07-25
FC_WA02,SKU001700,535,157,378,84,840,2025-07-21
FC_WA02,SKU000800,534,163,371,84,840,2025-07-23
FC_WA02,SKU000304,834,268,566,140,1400,2025-07-23
FC_WA02,SKU001657,1566,473,1093,210,2100,2025-07-25
FC_WA02,SKU001466,536,208,328,84,840,2025-07-26
FC_WA02,SKU001151,633,175,458,112,1120,2025-07-24
FC_WA02,SKU001296,606,192,414,112,1120,2025-07-21
FC_WA02,SKU001017,881,285,596,140,1400,2025-07-23
FC_WA02,SKU000599,277,82,195,56,560,2025-07-21
FC_WA02,SKU001797,1579,477,1102,210,2100,2025-07-27
FC_WA02,SKU001926,645,197,448,112,1120,2025-07-26
FC_WA02,SKU001262,303,105,198,56,560,2025-07-27
FC_WA02,SKU001276,619,189,430,112,1120,2025-07-21
FC_WA02,SKU000018,1530,482,1048,210,2100,2025-07-25
FC_WA02,SKU001625,854,266,588,140,1400,2025-07-21
FC_WA02,SKU000930,1572,522,1050,210,2100,2025-07-26
FC_WA02,SKU001326,247,75,172,56,560,2025-07-27
FC_WA02,SKU000972,544,158,386,84,840,2025-07-26
FC_WA02,SKU000102,264,91,173,56,560,2025-07-27
FC_WA02,SKU000354,598,210,388,112,1120,2025-07-27
FC_WA02,SKU000336,526,127,399,84,840,2025-07-25
FC_WA02,SKU000694,238,73,165,56,560,2025-07-27
FC_WA02,SKU000892,846,242,604,140,1400,2025-07-27
FC_WA02,SKU001543,558,167,391,84,840,2025-07-27
FC_WA02,SKU000032,576,190,386,84,840,2025-07-23
FC_WA02,SKU000765,650,200,450,112,1120,2025-07-27
FC_WA02,SKU000740,562,149,413,84,840,2025-07-22
FC_WA02,SKU001925,567,148,419,84,840,2025-07-27
FC_WA02,SKU000279,1560,499,1061,210,2100,2025-07-22
FC_WA02,SKU001111,836,267,569,140,1400,2025-07-27
FC_WA02,SKU000388,643,192,451,112,1120,2025-07-24
FC_WA02,SKU000013,604,169,435,112,1120,2025-07-27
FC_WA02,SKU001739,624,200,424,112,1120,2025-07-26
FC_WA02,SKU000167,580,199,381,112,1120,2025-07-24
FC_WA02,SKU000031,251,87,164,56,560,2025-07-25
FC_WA02,SKU001771,497,138,359,84,840,2025-07-22
FC_WA02,SKU000994,274,88,186,56,560,2025-07-23
FC_WA02,SKU000319,258,92,166,56,560,2025-07-23
FC_WA02,SKU000626,588,179,409,112,1120,2025-07-22
FC_WA02,SKU000791,642,218,424,112,1120,2025-07-21
FC_WA02,SKU001356,229,65,164,56,560,2025-07-21
FC_WA02,SKU001353,813,259,554,140,1400,2025-07-22
FC_WA02,SKU000245,840,250,590,140,1400,2025-07-24
FC_WA02,SKU000751,615,197,418,112,1120,2025-07-22
FC_WA02,SKU001189,631,182,449,112,1120,2025-07-25
FC_WA02,SKU001935,526,155,371,84,840,2025-07-25
FC_WA02,SKU000067,1604,514,1090,210,2100,2025-07-22
FC_WA02,SKU000869,499,143,356,84,840,2025-07-27
FC_WA02,SKU001874,1543,484,1059,210,2100,2025-07-24
FC_WA02,SKU001523,1560,460,1100,210,2100,2025-07-27
FC_WA02,SKU001172,822,241,581,140,1400,2025-07-25
FC_WA02,SKU000305,233,72,161,56,560,2025-07-23
FC_WA02,SKU001292,647,200,447,112,1120,2025-07-26
FC_WA02,SKU001918,861,261,600,140,1400,2025-07-23
FC_WA02,SKU000407,646,223,423,112,1120,2025-07-25
FC_WA02,SKU001082,271,94,177,56,560,2025-07-23
FC_WA02,SKU000112,1665,488,1177,210,2100,2025-07-23
FC_WA02,SKU001143,248,75,173,56,560,2025-07-23
FC_WA02,SKU001882,535,157,378,84,840,2025-07-26
FC_WA02,SKU001368,581,156,425,112,1120,2025-07-21
FC_WA02,SKU000008,1606,458,1148,210,2100,2025-07-22
FC_WA02,SKU000667,261,74,187,56,560,2025-07-27
FC_WA02,SKU000318,499,158,341,84,840,2025-07-25
FC_WA02,SKU000177,616,183,433,112,1120,2025-07-25
FC_WA02,SKU001181,563,172,391,84,840,2025-07-26
FC_WA02,SKU001738,1633,450,1183,210,2100,2025-07-27
FC_WA02,SKU000532,588,168,420,112,1120,2025-07-26
FC_WA02,SKU000122,830,225,605,140,1400,2025-07-27
FC_WA02,SKU000380,624,213,411,112,1120,2025-07-25
FC_WA02,SKU000562,840,260,580,140,1400,2025-07-27
FC_WA02,SKU001052,816,219,597,140,1400,2025-07-24
FC_WA02,SKU000825,223,56,167,56,560,2025-07-23
FC_WA02,SKU001531,515,155,360,84,840,2025-07-21
FC_WA02,SKU001216,592,184,408,112,1120,2025-07-22
FC_WA02,SKU000413,565,169,396,112,1120,2025-07-25
FC_WA02,SKU001784,618,136,482,112,1120,2025-07-22
FC_WA02,SKU000466,830,250,580,140,1400,2025-07-21
FC_WA02,SKU000330,1586,467,1119,210,2100,2025-07-21
FC_WA02,SKU001053,575,185,390,84,840,2025-07-25
FC_WA02,SKU000628,252,73,179,56,560,2025-07-25
FC_WA02,SKU000903,1549,489,1060,210,2100,2025-07-22
FC_WA02,SKU000046,824,251,573,140,1400,2025-07-24
FC_WA02,SKU001121,249,53,196,56,560,2025-07-24
FC_WA02,SKU000833,660,200,460,112,1120,2025-07-26
FC_WA02,SKU001329,584,167,417,112,1120,2025-07-23
FC_WA02,SKU001821,258,75,183,56,560,2025-07-25
FC_WA02,SKU001500,605,189,416,112,1120,2025-07-25
FC_WA02,SKU001770,1625,509,1116,210,2100,2025-07-24
FC_WA02,SKU000955,511,182,329,84,840,2025-07-23
FC_WA02,SKU001532,595,177,418,84,840,2025-07-21
FC_WA02,SKU001439,1544,465,1079,210,2100,2025-07-21
FC_WA02,SKU001070,813,257,556,140,1400,2025-07-25
FC_WA02,SKU000764,640,210,430,112,1120,2025-07-25
FC_WA02,SKU000618,529,157,372,84,840,2025-07-26
FC_WA02,SKU000366,1589,507,1082,210,2100,2025-07-27
FC_WA02,SKU000002,550,156,394,84,840,2025-07-21
FC_WA02,SKU000148,1633,508,1125,210,2100,2025-07-21
FC_WA02,SKU000335,597,189,408,112,1120,2025-07-23
FC_WA02,SKU001673,565,169,396,84,840,2025-07-21
FC_WA02,SKU001290,248,78,170,56,560,2025-07-22
FC_WA02,SKU001429,834,256,578,140,1400,2025-07-26
FC_WA02,SKU000204,564,153,411,84,840,2025-07-25
FC_WA02,SKU000649,506,153,353,84,840,2025-07-27
FC_WA02,SKU001158,637,214,423,112,1120,2025-07-26
FC_WA02,SKU001204,225,55,170,56,560,2025-07-21
FC_WA02,SKU000063,238,90,148,56,560,2025-07-27
FC_WA02,SKU001891,258,69,189,56,560,2025-07-27
FC_WA02,SKU001351,879,259,620,140,1400,2025-07-25
FC_WA02,SKU000511,280,81,199,56,560,2025-07-27
FC_WA02,SKU000196,513,182,331,84,840,2025-07-25
FC_WA02,SKU001995,524,153,371,84,840,2025-07-26
FC_WA02,SKU001844,658,203,455,112,1120,2025-07-23
FC_WA02,SKU001394,1573,459,1114,210,2100,2025-07-25
FC_WA02,SKU001218,843,226,617,140,1400,2025-07-27
FC_WA02,SKU001339,872,241,631,140,1400,2025-07-24
FC_WA02,SKU000289,536,163,373,84,840,2025-07-23
FC_WA02,SKU001037,586,167,419,112,1120,2025-07-24
FC_WA02,SKU001675,805,231,574,140,1400,2025-07-22
FC_WA02,SKU000541,568,173,395,84,840,2025-07-23
FC_WA02,SKU000577,803,236,567,140,1400,2025-07-22
FC_WA02,SKU000768,912,256,656,140,1400,2025-07-24
FC_WA02,SKU001914,830,253,577,140,1400,2025-07-27
FC_WA02,SKU000565,850,240,610,140,1400,2025-07-24
FC_WA02,SKU000785,498,162,336,84,840,2025-07-25
FC_WA02,SKU001083,1559,471,1088,210,2100,2025-07-23
FC_WA02,SKU000607,526,176,350,84,840,2025-07-22
FC_WA02,SKU000642,523,151,372,84,840,2025-07-23
FC_WA02,SKU001305,1544,432,1112,210,2100,2025-07-25
FC_WA02,SKU001868,556,175,381,84,840,2025-07-27
FC_WA02,SKU001928,612,194,418,112,1120,2025-07-26
FC_WA02,SKU000178,535,152,383,84,840,2025-07-21
FC_WA02,SKU000726,238,76,162,56,560,2025-07-26
FC_WA02,SKU001493,846,251,595,140,1400,2025-07-22
FC_WA02,SKU000166,594,192,402,112,1120,2025-07-21
FC_WA02,SKU000958,644,197,447,112,1120,2025-07-27
FC_WA02,SKU000924,1540,480,1060,210,2100,2025-07-22
FC_WA02,SKU001461,240,70,170,56,560,2025-07-27
FC_WA02,SKU001594,844,275,569,140,1400,2025-07-21
FC_WA02,SKU000003,595,179,416,112,1120,2025-07-24
FC_WA02,SKU001683,246,62,184,56,560,2025-07-21
FC_WA02,SKU001342,523,171,352,84,840,2025-07-27
FC_WA02,SKU001152,539,171,368,84,840,2025-07-22
FC_WA02,SKU000610,259,82,177,56,560,2025-07-24
FC_WA02,SKU000586,661,168,493,112,1120,2025-07-22
FC_WA02,SKU000448,632,181,451,112,1120,2025-07-24
FC_WA02,SKU001565,571,163,408,84,840,2025-07-22
FC_WA02,SKU001646,521,165,356,84,840,2025-07-24
FC_WA02,SKU000662,264,58,206,56,560,2025-07-21
FC_WA02,SKU000341,608,184,424,112,1120,2025-07-25
FC_WA02,SKU000536,1617,456,1161,210,2100,2025-07-21
FC_WA02,SKU000001,525,161,364,84,840,2025-07-27
FC_WA02,SKU001085,878,297,581,140,1400,2025-07-25
FC_WA02,SKU000858,536,162,374,84,840,2025-07-21
FC_WA02,SKU001847,579,178,401,84,840,2025-07-21
FC_WA02,SKU000373,250,69,181,56,560,2025-07-23
FC_WA02,SKU000606,865,258,607,140,1400,2025-07-24
FC_WA02,SKU000826,834,253,581,140,1400,2025-07-26
FC_WA02,SKU000181,872,252,620,140,1400,2025-07-24
FC_WA02,SKU001201,632,187,445,112,1120,2025-07-22
FC_WA02,SKU001406,627,190,437,112,1120,2025-07-25
FC_WA02,SKU001968,542,157,385,84,840,2025-07-23
FC_WA02,SKU000090,1585,447,1138,210,2100,2025-07-26
FC_WA02,SKU000371,623,189,434,112,1120,2025-07-24
FC_WA02,SKU001641,534,166,368,84,840,2025-07-21
FC_WA02,SKU001062,258,75,183,56,560,2025-07-23
FC_WA02,SKU001259,914,266,648,140,1400,2025-07-23
FC_WA02,SKU000725,619,185,434,112,1120,2025-07-25
FC_WA02,SKU001441,560,173,387,84,840,2025-07-24
FC_WA02,SKU001090,250,85,165,56,560,2025-07-26
FC_WA02,SKU000680,1613,473,1140,210,2100,2025-07-22
FC_WA02,SKU000898,617,166,451,112,1120,2025-07-24
FC_WA02,SKU000567,550,164,386,84,840,2025-07-24
FC_WA02,SKU000827,527,169,358,84,840,2025-07-23
FC_WA02,SKU001378,624,174,450,112,1120,2025-07-27
FC_WA02,SKU001402,534,140,394,84,840,2025-07-23
FC_WA02,SKU000235,824,239,585,140,1400,2025-07-24
FC_WA02,SKU000575,828,249,579,140,1400,2025-07-25
FC_WA02,SKU000363,605,194,411,112,1120,2025-07-23
FC_WA02,SKU001183,542,170,372,84,840,2025-07-25
FC_WA02,SKU001415,260,78,182,56,560,2025-07-21
FC_WA02,SKU001187,246,68,178,56,560,2025-07-24
FC_WA02,SKU000088,843,238,605,140,1400,2025-07-22
FC_WA02,SKU001318,594,185,409,84,840,2025-07-24
FC_WA02,SKU000854,1604,474,1130,210,2100,2025-07-21
FC_WA02,SKU000021,885,249,636,140,1400,2025-07-27
FC_WA02,SKU000445,801,239,562,140,1400,2025-07-22
FC_WA02,SKU000207,1584,485,1099,210,2100,2025-07-26
FC_WA02,SKU001841,583,171,412,84,840,2025-07-24
FC_WA02,SKU001782,820,241,579,140,1400,2025-07-24
FC_WA02,SKU000439,260,73,187,56,560,2025-07-22
FC_WA02,SKU000217,238,70,168,56,560,2025-07-25
FC_WA02,SKU001157,1584,492,1092,210,2100,2025-07-23
FC_WA02,SKU000734,521,185,336,84,840,2025-07-27
FC_WA02,SKU000611,859,276,583,140,1400,2025-07-25
FC_WA02,SKU001694,247,63,184,56,560,2025-07-27
FC_WA02,SKU000201,553,150,403,84,840,2025-07-25
FC_WA02,SKU001980,844,246,598,140,1400,2025-07-23
FC_WA02,SKU001900,537,136,401,84,840,2025-07-26
FC_WA02,SKU001549,629,191,438,112,1120,2025-07-26
FC_WA02,SKU001812,829,237,592,140,1400,2025-07-27
FC_WA02,SKU001661,253,74,179,56,560,2025-07-23
FC_WA02,SKU001022,1561,433,1128,210,2100,2025-07-21
FC_WA02,SKU001526,782,253,529,140,1400,2025-07-27
FC_WA02,SKU000287,580,177,403,84,840,2025-07-22
FC_WA02,SKU000714,234,72,162,56,560,2025-07-27
FC_WA02,SKU000948,1658,513,1145,210,2100,2025-07-27
FC_WA02,SKU001712,595,177,418,112,1120,2025-07-22
FC_WA02,SKU001250,507,147,360,84,840,2025-07-23
FC_WA02,SKU001662,1619,464,1155,210,2100,2025-07-22
FC_WA02,SKU000048,242,82,160,56,560,2025-07-24
FC_WA02,SKU000119,1593,502,1091,210,2100,2025-07-25
FC_WA02,SKU000516,599,168,431,112,1120,2025-07-25
FC_WA02,SKU001208,807,246,561,140,1400,2025-07-22
FC_WA02,SKU000260,802,233,569,140,1400,2025-07-24
FC_WA02,SKU000554,630,204,426,112,1120,2025-07-22
FC_WA02,SKU001510,273,80,193,56,560,2025-07-27
FC_WA02,SKU000308,873,264,609,140,1400,2025-07-21
FC_WA02,SKU001508,863,241,622,140,1400,2025-07-26
FC_WA02,SKU001437,510,152,358,84,840,2025-07-21
FC_WA02,SKU000861,555,155,400,84,840,2025-07-22
FC_WA02,SKU001385,610,168,442,112,1120,2025-07-21
FC_WA02,SKU000773,545,182,363,84,840,2025-07-26
FC_WA02,SKU001311,838,286,552,140,1400,2025-07-21
FC_WA02,SKU001759,676,165,511,112,1120,2025-07-26
FC_WA02,SKU001672,558,179,379,84,840,2025-07-23
FC_WA02,SKU000904,282,76,206,56,560,2025-07-25
FC_WA02,SKU001443,836,252,584,140,1400,2025-07-22
FC_WA02,SKU001573,621,182,439,112,1120,2025-07-24
FC_WA02,SKU000280,546,175,371,84,840,2025-07-21
FC_WA02,SKU001497,585,190,395,112,1120,2025-07-21
FC_WA02,SKU001432,837,240,597,140,1400,2025-07-26
FC_WA02,SKU000974,1584,520,1064,210,2100,2025-07-25
FC_WA02,SKU000909,579,173,406,84,840,2025-07-23
FC_WA02,SKU000491,551,132,419,84,840,2025-07-23
FC_WA02,SKU000505,528,173,355,84,840,2025-07-22
FC_WA02,SKU000428,604,201,403,112,1120,2025-07-26
FC_WA02,SKU001509,612,171,441,112,1120,2025-07-21
FC_WA02,SKU000947,635,176,459,112,1120,2025-07-22
FC_WA02,SKU001130,1586,493,1093,210,2100,2025-07-25
FC_WA02,SKU000189,248,66,182,56,560,2025-07-23
FC_WA02,SKU000546,248,61,187,56,560,2025-07-23
FC_WA02,SKU001392,623,192,431,112,1120,2025-07-27
FC_WA02,SKU001764,1623,463,1160,210,2100,2025-07-26
FC_WA02,SKU001830,276,93,183,56,560,2025-07-21
FC_WA02,SKU000490,622,192,430,112,1120,2025-07-27
FC_WA02,SKU001372,562,181,381,84,840,2025-07-25
FC_WA02,SKU000961,252,75,177,56,560,2025-07-21
FC_WA02,SKU000507,1621,484,1137,210,2100,2025-07-24
FC_WA02,SKU000185,827,281,546,140,1400,2025-07-23
FC_WA02,SKU000860,839,262,577,140,1400,2025-07-26
FC_WA02,SKU000707,236,78,158,56,560,2025-07-26
FC_WA02,SKU000623,791,260,531,140,1400,2025-07-25
FC_WA02,SKU000595,1621,481,1140,210,2100,2025-07-27
FC_WA02,SKU000631,675,196,479,112,1120,2025-07-26
FC_WA02,SKU001144,546,145,401,84,840,2025-07-23
FC_WA02,SKU000518,588,175,413,112,1120,2025-07-25
FC_WA02,SKU000990,269,83,186,56,560,2025-07-23
FC_WA02,SKU001574,252,76,176,56,560,2025-07-26
FC_WA02,SKU000242,274,82,192,56,560,2025-07-22
FC_WA02,SKU000372,581,190,391,84,840,2025-07-26
FC_WA02,SKU001513,1609,491,1118,210,2100,2025-07-22
FC_WA02,SKU000537,615,170,445,112,1120,2025-07-21
FC_WA02,SKU000230,235,72,163,56,560,2025-07-22
FC_WA02,SKU001912,840,261,579,140,1400,2025-07-24
FC_WA02,SKU001309,229,58,171,56,560,2025-07-23
FC_WA02,SKU001883,1589,475,1114,210,2100,2025-07-23
FC_WA02,SKU000011,546,157,389,84,840,2025-07-23
FC_WA02,SKU000211,887,266,621,140,1400,2025-07-21
FC_WA02,SKU000682,532,151,381,84,840,2025-07-21
FC_WA02,SKU000659,232,76,156,56,560,2025-07-23
FC_WA02,SKU000399,650,195,455,112,1120,2025-07-23
FC_WA02,SKU000283,630,182,448,112,1120,2025-07-25
