customer_id,registration_date,customer_type,city,state,zip_code,customer_segment,total_orders
C001584,2024-10-05,individual,Christinamouth,tx,06178,low_frequency,0
C001585,2024-10-22,business,Lake Brianside,NC,23554,low_frequency,0
C001586,2023-12-20,individual,Port Anthony,NY,67990,high_frequency,3
C001587,2024-09-15,individual,North Pattymouth,TX,78188,low_frequency,0
C001588,2022-04-11,individual,Robertmouth,GA,30655,low_frequency,2
C001589,2024-11-09,individual,West Jeremybury,NY,97199,low_frequency,0
C001590,2024-08-24,individual,Kanefurt,NC,29423,medium_frequency,1
C001591,2024-11-26,individual,South Brendaton,NC,57630,high_frequency,0
C001592,2024-12-25,individual,East Sarah,NY,60137,high_frequency,0
C001593,2024-11-23,individual,South Nathaniel,NC,60497,low_frequency,0
C001594,2023-05-19,individual,Lake Michael,FL,35850,low_frequency,4
C001595,2024-11-11,individual,West David,MI,91230,medium_frequency,0
C001596,2023-07-30,individual,West Derekmouth,CA,60607,low_frequency,3
C001597,2024-10-14,individual,Jacksonmouth,CA,29317,high_frequency,1
C001598,2024-03-30,individual,,IL,76276,medium_frequency,1
C001599,2024-05-11,individual,North Robert,CA,68890,medium_frequency,1
C001600,2024-06-25,individual,Atkinsborough,PA,78040,low_frequency,0
C001601,2024-09-22,individual,Hoodview,IL,02402,medium_frequency,0
C001602,2024-03-08,wholesale,Fitzgeraldbury,GA,32984,medium_frequency,3
C001603,2024-08-20,individual,Ryanbury,CA,78065,seasonal,0
C001604,2024-08-10,individual,New Rachel,GA,55259,high_frequency,0
C001605,2024-08-23,individual,North Vickiehaven,FL,04907,high_frequency,0
C001606,2024-10-17,individual,Schmidtfort,FL,91812,medium_frequency,0
C001607,2024-12-01,individual,South Tylerland,PA,73703,low_frequency,0
C001608,2023-07-04,individual,Lake Jessicaborough,CA,17895,medium_frequency,2
C001609,2022-07-06,individual,Kennethland,MI,02588,seasonal,5
C001610,2023-11-07,individual,Caldwellburgh,MI,92684,low_frequency,3
C001611,2024-10-15,individual,Hodgeshire,CA,03700,medium_frequency,0
C001612,2024-09-24,individual,Fordberg,GA,92662,medium_frequency,1
C001613,2022-01-01,individual,Lopezstad,FL,82658,seasonal,9
C001614,2024-09-07,individual,Padillatown,TX,82723,medium_frequency,0
C001615,2024-09-09,individual,South Patriciamouth,TX,70089,seasonal,0
C001616,2024-11-18,individual,West Ronaldview,CA,91996,medium_frequency,1
C001617,2024-04-14,individual,Port Gail,IL,81825,low_frequency,3
C001618,2022-11-17,individual,Jillton,NY,67968,medium_frequency,2
C001619,2023-12-25,individual,Pamelaville,PA,50695,low_frequency,1
C001620,2023-05-20,individual,Steventon,GA,48417,low_frequency,3
C001621,2023-08-26,individual,Gregoryside,NY,92890,seasonal,3
C001622,2024-04-12,individual,New Jennaborough,TX,18642,medium_frequency,0
C001623,2024-10-21,individual,Johnville,TX,85571,seasonal,0
C001624,2024-12-07,individual,,OH,92624,high_frequency,0
C001625,2023-08-19,wholesale,Port Julie,PA,30049,medium_frequency,2
C001626,2022-06-08,individual,Michaelview,OH,66504,medium_frequency,3
C001627,2024-09-14,individual,Ramirezland,NC,49366,medium_frequency,0
C001628,2024-02-29,individual,Shaunhaven,NY,69534,medium_frequency,0
C001629,2024-01-07,individual,South Jenniferside,NY,38808,high_frequency,2
C001630,2024-12-27,business,Oliverland,NY,25188,low_frequency,0
C001631,2024-02-06,individual,Millerfurt,OH,23938,medium_frequency,2
C001632,2024-07-03,individual,Susanland,PA,14835,high_frequency,1
C001633,2024-11-07,individual,West Daniel,IL,19893,medium_frequency,0
C001634,2024-10-11,wholesale,Hernandezborough,PA,68748,high_frequency,0
C001635,2024-09-20,individual,West Robertside,NC,17806,medium_frequency,1
C001636,2024-01-21,individual,Reedmouth,IL,97194,seasonal,1
C001637,2023-12-13,individual,West Jaimetown,MI,30952,seasonal,1
C001638,2024-08-02,individual,Robertmouth,GA,86452,medium_frequency,1
C001639,2022-10-21,individual,Toddhaven,FL,72389,low_frequency,6
C001640,2023-07-09,individual,Ellisshire,GA,17796,medium_frequency,3
C001641,2024-07-13,individual,Georgeview,NY,30225,medium_frequency,0
C001642,2024-06-23,individual,Watsonport,OH,06703,medium_frequency,2
C001643,2024-01-04,individual,West Justin,FL,22306,high_frequency,2
C001644,2024-07-23,individual,Lake Amanda,PA,24392,high_frequency,0
C001645,2024-03-11,individual,Port Jean,MI,87841,seasonal,3
C001646,2024-10-28,individual,East John,GA,05894,seasonal,1
C001647,2022-10-03,business,Autumnmouth,NY,34633,low_frequency,7
C001648,2023-08-26,individual,Jackside,NY,93186,medium_frequency,2
C001649,2024-10-16,individual,Lake Loganstad,NC,19892,medium_frequency,1
C001650,2024-10-22,individual,Shaneburgh,GA,70446,medium_frequency,0
C001651,2024-07-04,individual,Davidtown,IL,53527,high_frequency,0
C001652,2022-01-01,business,Mackmouth,TX,42472,low_frequency,1
C001653,2024-10-29,wholesale,North Tara,NY,72085,low_frequency,0
C001654,2023-01-03,individual,Deborahport,NY,62617,high_frequency,1
C001655,2024-12-06,individual,Tarashire,NY,87911,seasonal,0
C001656,2023-07-05,individual,Port Annette,CA,58448,seasonal,4
C001657,2024-10-12,individual,Hannahfort,TX,05754,low_frequency,0
C001658,2024-12-07,individual,Lake Andrea,GA,40881,medium_frequency,0
C001659,2024-11-21,individual,South Christinabury,MI,58955,high_frequency,0
C001660,2024-11-04,individual,Christopherton,OH,80212,medium_frequency,0
C001661,2022-01-01,individual,New Alicia,TX,36929,low_frequency,5
C001662,2024-11-29,individual,North Christopher,PA,58888,medium_frequency,0
C001663,2024-05-31,individual,New Prestonfort,CA,42150,low_frequency,1
C001664,2024-03-01,individual,Lake Michaelberg,GA,94343,medium_frequency,1
C001665,2024-01-30,individual,Woodstad,CA,02098,medium_frequency,1
C001666,2023-11-21,individual,Michaelport,NC,58903,medium_frequency,1
C001667,2024-10-13,individual,East Jessicamouth,MI,97694,medium_frequency,3
C001668,2024-12-20,individual,Laraport,NC,21969,low_frequency,0
C001669,2024-12-01,individual,Chandlerchester,GA,18794,medium_frequency,0
C001670,2022-01-01,individual,East Jaredfort,MI,69353,medium_frequency,6
C001671,2024-12-17,individual,Carlshire,PA,99606,high_frequency,0
C001672,2024-06-14,individual,Davischester,GA,84230,medium_frequency,1
C001673,2024-10-15,individual,Robertside,GA,61071,medium_frequency,0
C001674,2023-11-20,individual,East Jacob,OH,50540,high_frequency,5
C001675,2024-12-03,individual,Angelaton,GA,40083,medium_frequency,0
C001676,2023-10-06,individual,Troymouth,OH,29929,medium_frequency,1
C001677,2024-02-27,business,Port Aaronview,MI,39844,high_frequency,1
C001678,2024-05-21,business,Martinezport,OH,55178,medium_frequency,2
C001679,2023-02-11,business,South Rebecca,NY,85014,medium_frequency,2
C001680,2024-05-23,individual,North David,GA,36836,medium_frequency,1
C001681,2023-03-24,individual,Gambleland,NC,78998,medium_frequency,3
C001682,2024-01-25,individual,Biancashire,NC,57657,medium_frequency,1
C001683,2023-08-25,individual,Courtneyfort,MI,91497,high_frequency,2
C001684,2024-01-31,individual,West Williamshire,NC,02800,low_frequency,1
C001685,2022-10-10,individual,Franciscoton,TX,19655,low_frequency,0
C001686,2024-09-09,individual,Stevenberg,PA,47344,seasonal,2
C001687,2024-06-19,individual,North Joseph,CA,55487,high_frequency,2
C001688,2024-09-03,individual,Brandonport,GA,69918,seasonal,0
C001689,2023-01-21,individual,New Jamesburgh,NY,12888,medium_frequency,4
C001690,2024-12-08,business,New Marcus,GA,41947,low_frequency,0
C001691,2024-06-19,individual,Josephstad,FL,13062,high_frequency,1
C001692,2024-07-25,business,Madelinetown,CA,18451,high_frequency,0
C001693,2024-08-17,business,Nathanfort,NC,54501,high_frequency,1
C001694,2023-05-28,individual,Samanthaburgh,FL,13925,low_frequency,1
C001695,2024-09-10,individual,East Wesley,IL,25197,high_frequency,0
C001696,2023-07-18,individual,South Stevenland,MI,15779,seasonal,2
C001697,2023-09-03,individual,North Timothy,NC,41339,medium_frequency,3
C001698,2023-07-06,individual,Donmouth,IL,78836,medium_frequency,3
C001699,2022-01-01,business,Geraldport,PA,04270,medium_frequency,3
C001700,2024-12-23,individual,East Davidberg,TX,90684,medium_frequency,0
C001701,2024-11-04,wholesale,West David,PA,17568,medium_frequency,0
C001702,2024-12-07,individual,South Hannahville,NY,10689,medium_frequency,0
C001703,2024-11-24,individual,Port Toddchester,OH,06073,high_frequency,1
C001704,2024-10-14,individual,North Antonio,TX,86980,seasonal,0
C001705,2023-11-05,wholesale,South Davidview,CA,06173,medium_frequency,5
C001706,2024-05-01,individual,West Elizabethville,CA,16726,seasonal,2
C001707,2023-12-05,individual,New Rachel,PA,24720,low_frequency,0
C001708,2024-03-16,individual,Anthonyberg,FL,98306,low_frequency,1
C001709,2024-11-15,individual,Stacystad,il,46664,medium_frequency,0
C001710,2024-01-03,individual,Port Vincent,TX,95994,low_frequency,2
C001711,2024-11-17,individual,New Ashley,FL,13490,seasonal,0
C001712,2024-06-12,individual,New Jayborough,MI,37444,medium_frequency,1
C001713,2024-09-22,individual,Port Amanda,IL,95573,low_frequency,0
C001714,2024-07-14,individual,East Samanthafort,MI,48534,high_frequency,1
C001715,2024-10-10,individual,South Emily,MI,14568,low_frequency,1
C001716,2024-12-17,individual,Port Michael,FL,50257,low_frequency,0
C001717,2022-07-14,business,Lewisbury,MI,53923,low_frequency,4
C001718,2024-10-07,business,Port Traceyville,NY,61567,seasonal,0
C001719,2024-04-15,individual,New Derekstad,NY,92871,low_frequency,0
C001720,2024-03-24,individual,Angelaton,FL,11281,medium_frequency,2
C001721,2023-06-05,individual,Tristanfurt,IL,37674,medium_frequency,2
C001722,2024-12-21,individual,Burkeport,PA,90553,seasonal,0
C001723,2023-01-17,individual,Perezchester,GA,38589,medium_frequency,7
C001724,2024-10-01,business,Lopezland,TX,62848,medium_frequency,0
C001725,2022-10-23,individual,Harryfort,TX,88593,low_frequency,5
C001726,2022-01-01,individual,South Samuelland,OH,16127,low_frequency,6
C001727,2023-10-22,individual,South Richard,PA,77906,seasonal,3
C001728,2024-06-01,individual,Lake Saraburgh,IL,08982,high_frequency,0
C001729,2024-12-27,individual,Theresamouth,CA,26749,medium_frequency,0
C001730,2023-08-05,business,Martinezchester,IL,95554,high_frequency,1
C001731,2024-01-24,individual,Ramirezshire,PA,78311,medium_frequency,1
C001732,2024-07-23,individual,Katelynfurt,PA,47175,medium_frequency,0
C001733,2024-06-15,individual,Estradafurt,FL,64009,medium_frequency,1
C001734,2024-10-24,individual,Dylanmouth,GA,14661,medium_frequency,0
C001735,2024-07-15,individual,West Tracybury,NC,82862,medium_frequency,0
C001736,2022-07-25,business,North Cory,MI,07428,low_frequency,2
C001737,2024-06-21,individual,South Erikaburgh,CA,50653,low_frequency,1
C001738,2024-09-17,individual,Ericville,GA,10530,medium_frequency,0
C001739,2024-01-16,individual,Sparksborough,TX,38978,low_frequency,1
C001740,2024-11-15,individual,Henryview,CA,71599,medium_frequency,0
C001741,2024-03-13,business,Lisaside,NC,72147,medium_frequency,5
C001742,2024-11-15,individual,Port Anthonychester,PA,16116,medium_frequency,1
C001743,2023-06-24,individual,Colefurt,MI,58507,low_frequency,0
C001744,2024-12-09,individual,Johnsonburgh,NY,73464,low_frequency,0
C001745,2024-10-10,individual,Nicoleburgh,MI,64920,low_frequency,0
C001746,2024-08-19,individual,Taylorfurt,PA,64392,medium_frequency,2
C001747,2024-03-21,individual,New Emilyside,FL,90334,medium_frequency,0
C001748,2024-12-04,individual,Alvarezburgh,NY,66913,medium_frequency,0
C001749,2024-06-20,individual,South Joseshire,CA,50019,low_frequency,2
C001750,2022-01-17,individual,Katieport,NC,42507,seasonal,5
C001751,2024-02-11,individual,North Brittanyberg,NY,48527,seasonal,2
C001752,2023-06-03,individual,Lisashire,TX,04026,low_frequency,3
C001753,2024-04-23,individual,Oscarchester,MI,45739,high_frequency,1
C001754,2022-10-09,individual,Robertton,NY,87171,medium_frequency,3
C001755,2024-06-22,individual,,FL,41408,medium_frequency,0
C001756,2024-09-16,individual,Lake Cameronport,MI,15504,medium_frequency,1
C001757,2024-03-06,individual,Geoffreyside,TX,43245,low_frequency,0
C001758,2023-08-18,business,South Dianechester,GA,74956,medium_frequency,4
C001759,2022-04-21,individual,Adamsfort,CA,77569,high_frequency,3
C001760,2024-07-29,individual,West Nicholasfurt,IL,42761,high_frequency,2
C001761,2023-03-23,individual,Port Tracyborough,GA,44536,high_frequency,1
C001762,2022-12-04,individual,Shawmouth,PA,22341,medium_frequency,3
C001763,2024-09-25,business,Michaelchester,IL,26945,low_frequency,0
C001764,2024-06-27,individual,Reidland,TX,70733,medium_frequency,2
C001765,2023-06-10,individual,West Joseph,MI,39471,high_frequency,0
C001766,2024-03-04,individual,Ballardland,TX,94572,low_frequency,0
C001767,2024-01-22,individual,,CA,74743,medium_frequency,2
C001768,2023-08-19,individual,Simmonsstad,NC,10549,medium_frequency,2
C001769,2023-02-04,individual,Williamport,FL,57243,medium_frequency,3
C001770,2023-12-01,business,Jamesfurt,FL,33434,medium_frequency,4
C001771,2024-06-03,individual,Powersside,MI,24172,medium_frequency,1
C001772,2024-06-18,individual,Lake Jacquelineburgh,OH,76109,low_frequency,2
C001773,2024-02-08,business,Lewismouth,OH,35619,medium_frequency,1
C001774,2024-06-10,individual,Michaelton,MI,68955,low_frequency,0
C001775,2024-12-24,individual,West Steven,NY,32007,low_frequency,0
C001776,2024-05-20,individual,Lake Gina,NC,39858,low_frequency,1
C001777,2024-10-30,individual,Jenkinsland,NC,83591,medium_frequency,1
C001778,2022-10-22,individual,Port Robert,CA,38124,medium_frequency,2
C001779,2023-06-10,individual,West Gloria,OH,31451,low_frequency,7
C001780,2022-01-01,individual,Allenberg,TX,25655,medium_frequency,3
C001781,2024-08-29,individual,East Lauraport,NC,61339,medium_frequency,1
C001782,2024-10-22,business,Castrochester,NC,55815,medium_frequency,0
C001783,2022-07-14,individual,East Erikberg,CA,04320,medium_frequency,1
C001784,2024-01-29,individual,Kristineview,NY,86834,medium_frequency,2
C001785,2022-08-21,wholesale,Lake Melissa,FL,95197,low_frequency,6
C001786,2024-09-09,individual,Caseyton,IL,11501,low_frequency,0
C001787,2023-12-28,individual,Carolynland,TX,53848,low_frequency,2
C001788,2023-08-31,individual,Emilyland,NY,52522,medium_frequency,1
C001789,2024-11-06,individual,East Daniel,IL,96770,medium_frequency,0
C001790,2024-08-14,individual,New Elizabethshire,MI,69347,medium_frequency,1
C001791,2022-03-02,business,Tylerland,CA,31706,low_frequency,7
C001792,2023-04-02,individual,Port Lindsaymouth,CA,77089,medium_frequency,1
C001793,2023-11-01,individual,Shafferbury,OH,55927,high_frequency,0
C001794,2024-11-23,individual,East Daniel,MI,28564,medium_frequency,1
C001795,2024-03-26,individual,Scottview,CA,77765,medium_frequency,3
C001796,2024-06-11,individual,South Amandaville,NY,41983,low_frequency,0
C001797,2024-12-11,individual,Wellsbury,FL,36904,low_frequency,1
C001798,2024-04-15,individual,West Thomas,FL,48701,low_frequency,1
C001799,2023-01-14,individual,Andrewton,OH,97422,seasonal,3
C001800,2022-04-24,individual,Lake Samanthabury,PA,33659,low_frequency,7
C001801,2023-05-02,individual,Parkerstad,MI,90317,medium_frequency,4
C001802,2022-01-01,individual,New Michellemouth,NY,51418,high_frequency,5
C001803,2024-04-13,business,South Saraview,IL,39939,high_frequency,0
C001804,2024-07-17,individual,Port Katherineport,IL,28076,medium_frequency,0
C001805,2024-02-13,individual,South Crystal,NY,84967,medium_frequency,1
C001806,2024-11-28,business,Mccormickview,TX,10999,high_frequency,1
C001807,2024-08-17,individual,,PA,44111,low_frequency,1
C001808,2024-09-28,business,Mcdowellville,CA,21517,high_frequency,1
C001809,2024-01-29,individual,Williamstad,NC,55665,low_frequency,4
C001810,2023-12-30,individual,Shawntown,PA,07329,seasonal,1
C001811,2023-04-25,individual,Lake Scott,FL,84531,low_frequency,5
C001812,2024-07-01,individual,North Richard,NC,82853,medium_frequency,0
C001813,2024-04-19,individual,Leeland,IL,15027,seasonal,3
C001814,2024-08-07,individual,East Zachary,NY,85590,medium_frequency,1
C001815,2024-05-02,individual,Port Brooke,IL,54281,medium_frequency,1
C001816,2024-10-07,individual,Shannonberg,TX,34668,low_frequency,1
C001817,2024-12-29,business,Lake Brittany,CA,43437,low_frequency,0
C001818,2024-04-14,individual,Jameschester,TX,48683,high_frequency,0
C001819,2023-03-14,individual,South Nancy,CA,75263,medium_frequency,0
C001820,2023-05-11,individual,North Stacy,NY,73708,low_frequency,2
C001821,2024-09-26,individual,North Terri,GA,26488,medium_frequency,0
C001822,2024-09-10,individual,Jacquelineburgh,CA,07026,low_frequency,0
C001823,2023-05-21,individual,Williamsonview,IL,20063,medium_frequency,4
C001824,2024-12-09,business,West Georgeshire,IL,15882,high_frequency,0
C001825,2024-10-22,individual,Lake Aliciamouth,GA,88792,medium_frequency,1
C001826,2023-04-30,business,Wilsonborough,IL,25476,high_frequency,2
C001827,2022-11-24,individual,Keithfort,NC,50580,low_frequency,0
C001828,2024-09-01,individual,South Melissa,MI,79155,medium_frequency,0
C001829,2024-11-25,individual,Port Justin,TX,89261,medium_frequency,0
C001830,2024-05-29,individual,South Henry,IL,19630,high_frequency,0
C001831,2023-08-02,individual,West Theresabury,NC,81461,medium_frequency,2
C001832,2023-11-18,individual,Solomonstad,CA,76903,low_frequency,1
C001833,2024-11-07,individual,Millerfort,NY,17960,low_frequency,0
C001834,2022-08-11,individual,Terrifurt,FL,90528,medium_frequency,5
C001835,2024-03-21,individual,Lake Patrick,CA,55982,medium_frequency,1
C001836,2024-06-27,business,Charlesside,NY,08201,medium_frequency,2
C001837,2024-11-11,individual,West Sarahfort,CA,46940,medium_frequency,1
C001838,2024-06-18,individual,North Jonfurt,MI,40151,low_frequency,2
C001839,2024-12-08,individual,Lambertberg,PA,73843,low_frequency,0
C001840,2024-10-25,individual,New Harryburgh,FL,66528,medium_frequency,1
C001841,2024-12-16,individual,Conradmouth,FL,17791,low_frequency,0
C001842,2024-07-25,individual,West Jenniferchester,NC,19086,low_frequency,3
