movement_id,fc_id,sku_id,movement_type,quantity,movement_date,reference_id
MOV611823,FC_IL06,SKU001186,transfer_in,22,2025-05-15,REF90752
MOV625578,FC_IL06,SKU001573,adjustment,47,2025-05-22,REF64622
MOV918146,FC_GA04,SKU001385,transfer_out,38,2025-05-07,REF87621
MOV757439,FC_FL07,SKU001991,shipment,32,2025-05-28,REF20797
MOV858714,FC_NJ05,SKU001635,shipment,32,2025-07-21,REF13796
MOV290390,FC_IL06,SKU001972,adjustment,41,2025-07-21,REF75947
MOV835527,FC_CA01,SKU002000,transfer_in,47,2025-07-02,REF33272
MOV725700,FC_GA04,SKU001309,transfer_in,28,2025-06-07,REF36377
MOV856900,FC_TX03,SKU001196,adjustment,12,2025-07-10,REF76968
MOV820537,FC_CA01,SKU000660,adjustment,44,2025-04-29,REF33152
MOV556743,FC_FL07,SKU001989,transfer_in,23,2025-05-29,REF88157
MOV786319,FC_IL06,SKU000295,adjustment,15,2025-07-09,REF30141
MOV973783,FC_FL07,SKU000175,adjustment,37,2025-07-23,REF83291
MOV157190,FC_NJ05,SKU001755,transfer_in,45,2025-05-21,REF19768
MOV463318,FC_FL07,SKU000676,transfer_in,29,2025-05-09,REF92345
MOV269012,FC_GA04,SKU000026,adjustment,14,2025-05-15,REF66469
MOV430737,FC_FL07,SKU000890,adjustment,18,2025-06-30,REF78968
MOV189277,FC_IL06,SKU000051,transfer_in,36,2025-07-05,REF67889
MOV585218,FC_GA04,SKU001947,transfer_out,33,2025-05-15,REF86226
MOV776689,FC_IL06,SKU001773,shipment,5,2025-06-30,REF34186
MOV461706,FC_FL07,SKU000515,receipt,6,2025-06-13,REF79631
MOV306773,FC_FL07,SKU000199,transfer_in,42,2025-06-09,REF40684
MOV535574,FC_IL06,SKU001691,receipt,5,2025-06-19,REF24034
MOV233635,FC_TX03,SKU000728,receipt,15,2025-05-20,REF12274
MOV441192,FC_IL06,SKU000163,shipment,20,2025-07-05,REF38860
MOV255715,FC_WA02,SKU001470,transfer_in,6,2025-07-19,REF52902
MOV245113,FC_WA02,SKU000349,adjustment,1,2025-06-09,REF16373
MOV142748,FC_GA04,SKU001968,transfer_in,21,2025-05-05,REF93243
MOV192973,FC_FL07,SKU000657,adjustment,37,2025-06-20,REF93713
MOV212180,FC_IL06,SKU000577,adjustment,11,2025-07-24,REF34266
MOV356305,FC_IL06,SKU000829,adjustment,43,2025-07-27,REF12172
MOV603485,FC_IL06,SKU001069,transfer_out,34,2025-05-19,REF78802
MOV651848,FC_TX03,SKU000421,transfer_out,8,2025-07-18,REF83592
MOV789356,FC_FL07,SKU001205,transfer_in,26,2025-05-04,REF20021
MOV760241,FC_NJ05,SKU001385,transfer_out,26,2025-05-12,REF31818
MOV191547,FC_CA01,SKU000756,transfer_out,1,2025-05-12,REF44591
MOV755931,FC_WA02,SKU001939,shipment,4,2025-05-18,REF99423
MOV930078,FC_IL06,SKU000189,transfer_out,48,2025-07-17,REF64435
MOV467178,FC_WA02,SKU000768,transfer_in,25,2025-05-11,REF22469
MOV163104,FC_IL06,SKU000104,shipment,34,2025-05-06,REF14159
MOV564448,FC_TX03,SKU001190,receipt,36,2025-07-15,REF93719
MOV386003,FC_WA02,SKU000817,adjustment,7,2025-05-31,REF33392
MOV149391,FC_CA01,SKU001988,transfer_in,46,2025-07-08,REF55615
MOV838066,FC_NJ05,SKU000133,transfer_out,8,2025-05-03,REF14513
MOV717699,FC_IL06,SKU001186,shipment,45,2025-07-27,REF85579
MOV183863,FC_WA02,SKU001480,adjustment,40,2025-05-05,REF89661
MOV759172,FC_NJ05,SKU000032,transfer_out,6,2025-07-08,REF70490
MOV222419,FC_NJ05,SKU000289,shipment,36,2025-05-30,REF76119
MOV129495,FC_FL07,SKU000639,adjustment,33,2025-06-17,REF58690
MOV758271,FC_FL07,SKU000511,shipment,49,2025-05-10,REF20919
MOV827434,FC_IL06,SKU000191,transfer_out,29,2025-05-05,REF52314
MOV124379,FC_FL07,SKU001296,transfer_in,43,2025-07-02,REF49686
MOV212488,FC_NJ05,SKU000494,transfer_out,48,2025-05-15,REF31181
MOV860638,FC_FL07,SKU000881,shipment,47,2025-07-20,REF55033
MOV162492,FC_GA04,SKU000038,shipment,35,2025-07-19,REF19936
MOV219046,FC_NJ05,SKU000879,transfer_in,16,2025-05-15,REF76016
MOV577750,FC_FL07,SKU001260,shipment,48,2025-07-13,REF53450
MOV162883,FC_FL07,SKU000680,transfer_out,6,2025-06-18,REF33816
MOV514480,FC_NJ05,SKU000629,transfer_in,11,2025-06-13,REF15445
MOV304595,FC_FL07,SKU000433,receipt,26,2025-06-22,REF17206
MOV717638,FC_NJ05,SKU000995,transfer_in,9,2025-06-15,REF42280
MOV684807,FC_FL07,SKU000333,shipment,43,2025-04-29,REF67517
MOV746418,FC_TX03,SKU000369,adjustment,46,2025-06-25,REF22412
MOV398057,FC_WA02,SKU000849,shipment,27,2025-06-26,REF41537
MOV616792,FC_IL06,SKU000449,receipt,46,2025-07-26,REF24086
MOV729478,FC_NJ05,SKU001963,shipment,21,2025-05-08,REF14130
MOV389258,FC_FL07,SKU000304,transfer_out,32,2025-06-03,REF24526
MOV417709,FC_FL07,SKU000705,transfer_in,27,2025-05-10,REF43530
MOV499966,FC_WA02,SKU000668,transfer_out,12,2025-07-06,REF80526
MOV626057,FC_NJ05,SKU001237,adjustment,8,2025-07-15,REF25845
MOV925923,FC_IL06,SKU000463,shipment,42,2025-06-16,REF51689
MOV888373,FC_CA01,SKU000166,receipt,30,2025-06-07,REF18416
MOV144177,FC_FL07,SKU001956,transfer_in,15,2025-06-22,REF55788
MOV682527,FC_FL07,SKU001304,transfer_in,1,2025-05-21,REF48777
MOV665651,FC_CA01,SKU001187,adjustment,4,2025-07-08,REF41381
MOV455793,FC_WA02,SKU001996,shipment,48,2025-06-25,REF18575
MOV956210,FC_TX03,SKU001062,adjustment,22,2025-05-14,REF71285
MOV451993,FC_IL06,SKU000571,transfer_out,42,2025-07-23,REF39863
MOV537284,FC_IL06,SKU000040,adjustment,43,2025-07-10,REF34231
MOV415805,FC_NJ05,SKU001619,shipment,46,2025-07-27,REF71997
MOV743940,FC_FL07,SKU001031,transfer_out,3,2025-06-27,REF17335
MOV471156,FC_TX03,SKU000455,adjustment,21,2025-05-16,REF40088
MOV815960,FC_WA02,SKU001542,receipt,26,2025-05-17,REF96573
MOV856097,FC_TX03,SKU000285,adjustment,6,2025-05-28,REF72452
MOV453994,FC_FL07,SKU001284,adjustment,8,2025-04-30,REF85650
MOV991922,FC_CA01,SKU001965,transfer_in,43,2025-05-05,REF73442
MOV677403,FC_CA01,SKU000480,shipment,32,2025-05-17,REF56668
MOV866707,FC_IL06,SKU001425,transfer_out,40,2025-06-08,REF35093
MOV778096,FC_CA01,SKU000391,transfer_out,24,2025-06-04,REF45407
MOV984529,FC_FL07,SKU001338,adjustment,43,2025-05-02,REF92674
MOV762010,FC_GA04,SKU000332,adjustment,13,2025-07-02,REF58378
MOV653073,FC_TX03,SKU000947,shipment,10,2025-05-31,REF76321
MOV679475,FC_IL06,SKU000765,transfer_out,21,2025-05-06,REF23153
MOV671830,FC_NJ05,SKU001366,transfer_in,23,2025-06-04,REF55905
MOV572075,FC_TX03,SKU000942,adjustment,47,2025-06-14,REF21123
MOV593771,FC_GA04,SKU001811,adjustment,41,2025-05-01,REF68000
MOV984604,FC_GA04,SKU001511,adjustment,42,2025-06-11,REF57296
MOV595302,FC_NJ05,SKU001161,transfer_out,48,2025-06-09,REF66807
MOV238188,FC_TX03,SKU001580,shipment,40,2025-07-26,REF70540
MOV174782,FC_FL07,SKU001142,receipt,39,2025-05-04,REF61110
MOV208436,FC_TX03,SKU000625,adjustment,9,2025-05-02,REF47363
MOV280926,FC_FL07,SKU001186,transfer_in,1,2025-07-13,REF14325
MOV362025,FC_WA02,SKU000211,transfer_out,16,2025-05-01,REF71966
MOV316797,FC_TX03,SKU001814,receipt,27,2025-07-27,REF55732
MOV345392,FC_GA04,SKU001666,transfer_out,37,2025-06-22,REF61186
MOV654625,FC_GA04,SKU001913,receipt,21,2025-05-12,REF75615
MOV168678,FC_CA01,SKU000493,shipment,13,2025-05-30,REF91604
MOV969859,FC_WA02,SKU000066,shipment,32,2025-06-13,REF80302
MOV122185,FC_NJ05,SKU000767,receipt,36,2025-04-29,REF71202
MOV783486,FC_CA01,SKU001003,adjustment,1,2025-07-20,REF83570
MOV502792,FC_WA02,SKU001046,shipment,32,2025-07-24,REF25261
MOV549708,FC_NJ05,SKU001367,shipment,49,2025-06-26,REF10088
MOV165113,FC_FL07,SKU000431,receipt,6,2025-07-17,REF78251
MOV433046,FC_WA02,SKU001143,transfer_in,7,2025-05-22,REF44159
MOV848821,FC_TX03,SKU000702,receipt,33,2025-06-13,REF52895
MOV429961,FC_IL06,SKU000762,adjustment,27,2025-05-04,REF67511
MOV412006,FC_IL06,SKU001539,shipment,20,2025-06-18,REF23035
MOV371076,FC_TX03,SKU001340,transfer_in,48,2025-05-28,REF50064
MOV348489,FC_FL07,SKU001229,shipment,15,2025-07-12,REF87427
MOV374891,FC_IL06,SKU001655,transfer_out,1,2025-05-26,REF63833
MOV881497,FC_CA01,SKU001206,transfer_in,31,2025-06-26,REF32038
MOV519311,FC_TX03,SKU001246,transfer_in,2,2025-06-06,REF32878
MOV534176,FC_GA04,SKU001023,shipment,42,2025-07-12,REF38399
MOV725862,FC_WA02,SKU001441,receipt,46,2025-07-24,REF55064
MOV200426,FC_CA01,SKU001224,transfer_in,8,2025-06-24,REF78459
MOV212763,FC_GA04,SKU001434,transfer_in,10,2025-07-07,REF39916
MOV660214,FC_IL06,SKU001191,transfer_out,43,2025-07-23,REF40568
MOV297773,FC_NJ05,SKU001326,transfer_out,42,2025-05-26,REF90701
MOV776173,FC_WA02,SKU000415,shipment,9,2025-05-28,REF20412
MOV434336,FC_FL07,SKU000067,receipt,2,2025-07-26,REF54194
MOV289039,FC_GA04,SKU000637,shipment,37,2025-06-23,REF90897
MOV266925,FC_CA01,SKU001273,adjustment,49,2025-06-12,REF70444
MOV593867,FC_WA02,SKU000589,transfer_in,42,2025-07-03,REF69488
MOV193336,FC_TX03,SKU000988,receipt,46,2025-05-17,REF58432
MOV659301,FC_GA04,SKU001392,receipt,34,2025-06-27,REF89269
MOV967192,FC_WA02,SKU001911,adjustment,4,2025-06-30,REF63948
MOV223080,FC_TX03,SKU000258,transfer_in,36,2025-07-27,REF61416
MOV124460,FC_WA02,SKU001402,receipt,45,2025-05-04,REF20602
MOV314988,FC_TX03,SKU000791,shipment,29,2025-05-09,REF25277
MOV354280,FC_FL07,SKU001976,receipt,46,2025-07-17,REF98236
MOV756015,FC_GA04,SKU001549,receipt,16,2025-06-15,REF75740
MOV566491,FC_IL06,SKU001456,shipment,34,2025-05-05,REF80904
MOV594451,FC_GA04,SKU000244,adjustment,26,2025-07-01,REF89384
MOV923544,FC_CA01,SKU001816,transfer_out,17,2025-06-12,REF97285
MOV842767,FC_WA02,SKU000707,transfer_out,16,2025-06-18,REF94024
MOV988473,FC_NJ05,SKU001713,transfer_out,8,2025-06-24,REF31713
MOV699390,FC_FL07,SKU001667,transfer_in,37,2025-07-20,REF41649
MOV161271,FC_WA02,SKU001313,transfer_in,3,2025-06-23,REF17538
MOV916888,FC_TX03,SKU001936,transfer_in,4,2025-06-11,REF71860
MOV247611,FC_CA01,SKU000315,shipment,13,2025-07-17,REF51884
MOV681140,FC_NJ05,SKU001465,shipment,45,2025-05-28,REF16375
MOV955278,FC_FL07,SKU001354,receipt,20,2025-07-14,REF16790
MOV735547,FC_IL06,SKU000470,adjustment,12,2025-06-30,REF10700
MOV997780,FC_FL07,SKU001083,transfer_in,18,2025-06-08,REF34507
MOV764163,FC_WA02,SKU000424,adjustment,44,2025-05-31,REF13401
MOV714086,FC_FL07,SKU000331,transfer_out,20,2025-07-12,REF45636
MOV528137,FC_CA01,SKU000372,transfer_in,16,2025-07-06,REF60355
MOV799036,FC_FL07,SKU000927,transfer_in,18,2025-06-06,REF10490
MOV450516,FC_FL07,SKU001240,shipment,21,2025-07-23,REF10244
MOV536498,FC_TX03,SKU001221,shipment,8,2025-06-18,REF84324
MOV127583,FC_IL06,SKU001303,shipment,2,2025-07-16,REF33932
MOV954048,FC_IL06,SKU000935,receipt,1,2025-06-03,REF58448
MOV869794,FC_FL07,SKU000184,transfer_in,28,2025-05-14,REF76262
MOV646188,FC_FL07,SKU001518,receipt,15,2025-07-12,REF88259
MOV577254,FC_CA01,SKU001827,transfer_out,19,2025-05-18,REF70301
MOV769208,FC_FL07,SKU001710,shipment,29,2025-06-22,REF44514
MOV126797,FC_TX03,SKU000154,receipt,29,2025-06-10,REF96368
MOV111592,FC_IL06,SKU001780,receipt,18,2025-05-24,REF25078
MOV709751,FC_CA01,SKU000265,receipt,47,2025-05-01,REF32722
MOV381265,FC_FL07,SKU001658,transfer_out,27,2025-07-17,REF25814
MOV530242,FC_WA02,SKU001020,adjustment,23,2025-07-03,REF23650
MOV619902,FC_IL06,SKU000356,shipment,39,2025-06-11,REF27915
MOV300111,FC_WA02,SKU000305,shipment,35,2025-06-16,REF84722
MOV763860,FC_GA04,SKU000576,transfer_in,24,2025-06-10,REF40026
MOV133733,FC_GA04,SKU001116,transfer_in,11,2025-06-23,REF11951
MOV444608,FC_GA04,SKU001153,transfer_in,34,2025-07-25,REF39404
MOV949214,FC_FL07,SKU001583,transfer_out,17,2025-07-19,REF35518
MOV897060,FC_CA01,SKU001014,adjustment,48,2025-05-04,REF25190
MOV808013,FC_TX03,SKU001166,adjustment,44,2025-06-25,REF30997
MOV445726,FC_NJ05,SKU001891,shipment,2,2025-05-11,REF79056
MOV548295,FC_GA04,SKU001990,transfer_in,44,2025-05-26,REF68733
MOV120508,FC_NJ05,SKU000370,receipt,20,2025-05-24,REF79236
MOV490818,FC_IL06,SKU000953,transfer_out,11,2025-07-09,REF51615
MOV147984,FC_FL07,SKU000680,shipment,28,2025-05-15,REF36759
MOV186382,FC_NJ05,SKU000967,adjustment,30,2025-05-23,REF68956
MOV890983,FC_NJ05,SKU001947,transfer_out,21,2025-07-12,REF48502
MOV843866,FC_FL07,SKU000776,shipment,20,2025-05-25,REF74028
MOV226101,FC_IL06,SKU000742,transfer_in,33,2025-07-21,REF55155
MOV496716,FC_CA01,SKU000822,receipt,31,2025-06-02,REF16786
MOV328847,FC_FL07,SKU001611,transfer_in,14,2025-07-17,REF72052
MOV203902,FC_WA02,SKU001813,shipment,4,2025-05-30,REF14065
MOV111187,FC_TX03,SKU001367,adjustment,24,2025-06-15,REF43639
MOV681687,FC_GA04,SKU000674,adjustment,37,2025-06-17,REF39045
MOV635449,FC_GA04,SKU001218,transfer_in,31,2025-05-13,REF67172
MOV664045,FC_CA01,SKU001510,transfer_in,34,2025-05-13,REF17238
MOV185861,FC_CA01,SKU001483,transfer_out,17,2025-05-12,REF14512
MOV251475,FC_GA04,SKU000622,shipment,13,2025-07-07,REF24094
MOV434189,FC_TX03,SKU001050,shipment,15,2025-07-16,REF28780
MOV524177,FC_TX03,SKU001294,transfer_in,41,2025-07-21,REF32745
MOV150340,FC_GA04,SKU000390,transfer_out,41,2025-06-14,REF96421
MOV812599,FC_GA04,SKU000494,transfer_in,46,2025-07-13,REF65776
MOV818538,FC_GA04,SKU000203,adjustment,30,2025-06-13,REF85047
MOV482668,FC_GA04,SKU001001,adjustment,13,2025-07-07,REF74538
MOV428242,FC_NJ05,SKU000626,adjustment,30,2025-07-03,REF70614
MOV209030,FC_TX03,SKU000917,transfer_in,16,2025-07-08,REF76264
MOV554317,FC_FL07,SKU000347,receipt,5,2025-07-23,REF88612
MOV923390,FC_FL07,SKU000384,transfer_in,45,2025-06-11,REF28440
MOV485228,FC_TX03,SKU001998,transfer_in,8,2025-04-30,REF13555
MOV557414,FC_NJ05,SKU001668,transfer_out,27,2025-07-20,REF88026
MOV588890,FC_NJ05,SKU000813,transfer_in,36,2025-05-22,REF65550
MOV459373,FC_IL06,SKU001766,receipt,24,2025-07-14,REF77463
MOV570067,FC_WA02,SKU001442,transfer_out,29,2025-07-15,REF94324
MOV842456,FC_CA01,SKU000938,transfer_out,4,2025-06-24,REF44205
MOV718072,FC_NJ05,SKU000724,receipt,9,2025-07-05,REF29399
MOV992969,FC_GA04,SKU000443,transfer_in,29,2025-07-24,REF96358
MOV320775,FC_TX03,SKU000118,transfer_in,41,2025-05-10,REF92917
MOV463483,FC_IL06,SKU000036,shipment,15,2025-05-09,REF24430
MOV108376,FC_NJ05,SKU001300,adjustment,35,2025-07-23,REF92944
MOV684836,FC_FL07,SKU001848,receipt,28,2025-05-06,REF74681
MOV637463,FC_CA01,SKU000499,transfer_out,31,2025-05-18,REF20266
MOV339191,FC_TX03,SKU000012,transfer_in,37,2025-05-31,REF70103
MOV174379,FC_CA01,SKU000318,transfer_out,49,2025-07-26,REF91105
MOV161637,FC_GA04,SKU000206,shipment,17,2025-06-25,REF35835
MOV826084,FC_GA04,SKU001978,shipment,47,2025-07-12,REF63719
MOV545950,FC_IL06,SKU001462,transfer_out,48,2025-07-07,REF24477
MOV607456,FC_CA01,SKU000752,transfer_out,49,2025-06-07,REF57251
MOV631731,FC_NJ05,SKU000675,transfer_out,22,2025-06-17,REF21242
MOV651365,FC_IL06,SKU001157,receipt,43,2025-07-13,REF76856
MOV935853,FC_CA01,SKU000664,receipt,49,2025-07-17,REF41450
MOV942491,FC_CA01,SKU001123,transfer_out,22,2025-06-13,REF59505
MOV122532,FC_NJ05,SKU000170,adjustment,13,2025-06-08,REF18873
MOV781647,FC_TX03,SKU001926,receipt,4,2025-07-06,REF69070
MOV181129,FC_WA02,SKU001648,adjustment,46,2025-05-11,REF56578
MOV457886,FC_WA02,SKU000865,transfer_out,45,2025-07-04,REF17251
MOV572640,FC_GA04,SKU001921,adjustment,13,2025-06-01,REF80888
MOV378521,FC_WA02,SKU001127,transfer_out,44,2025-06-23,REF35653
MOV739030,FC_IL06,SKU000320,shipment,26,2025-05-10,REF97828
MOV601914,FC_CA01,SKU001438,adjustment,10,2025-06-20,REF30914
MOV976606,FC_NJ05,SKU000989,transfer_in,13,2025-07-19,REF64920
MOV378962,FC_CA01,SKU001672,transfer_out,2,2025-05-04,REF81681
MOV306801,FC_CA01,SKU001646,receipt,37,2025-05-25,REF96698
MOV386471,FC_NJ05,SKU000457,adjustment,34,2025-05-28,REF37148
MOV387921,FC_IL06,SKU001386,adjustment,7,2025-05-04,REF33997
MOV642606,FC_IL06,SKU001991,shipment,4,2025-06-18,REF53894
MOV821206,FC_WA02,SKU000718,receipt,36,2025-07-20,REF50997
MOV722417,FC_NJ05,SKU000309,adjustment,36,2025-06-25,REF21128
MOV159208,FC_WA02,SKU001499,transfer_in,5,2025-06-17,REF69861
MOV574523,FC_GA04,SKU001385,shipment,24,2025-05-09,REF74030
MOV429052,FC_IL06,SKU000281,receipt,43,2025-07-18,REF67240
MOV496266,FC_WA02,SKU001084,receipt,17,2025-07-08,REF99393
MOV358997,FC_GA04,SKU001177,transfer_in,44,2025-05-29,REF74205
MOV710095,FC_IL06,SKU000039,transfer_out,28,2025-04-29,REF35516
MOV968367,FC_FL07,SKU001199,transfer_out,37,2025-07-09,REF76525
MOV171858,FC_FL07,SKU001701,transfer_in,15,2025-06-20,REF65588
MOV897687,FC_IL06,SKU000737,adjustment,16,2025-06-18,REF36461
MOV269366,FC_CA01,SKU000524,adjustment,7,2025-05-04,REF11250
MOV590407,FC_IL06,SKU000125,adjustment,37,2025-07-08,REF36722
MOV680434,FC_CA01,SKU001121,transfer_in,5,2025-07-09,REF99772
MOV511900,FC_GA04,SKU000821,receipt,27,2025-05-30,REF47993
MOV344669,FC_NJ05,SKU000387,shipment,32,2025-06-11,REF10437
MOV210673,FC_NJ05,SKU001000,transfer_in,40,2025-05-10,REF27326
MOV512774,FC_IL06,SKU000943,receipt,36,2025-07-16,REF87978
MOV713535,FC_FL07,SKU000075,receipt,30,2025-05-16,REF78817
MOV738800,FC_FL07,SKU001140,shipment,48,2025-06-12,REF94956
MOV243021,FC_FL07,SKU001293,transfer_out,25,2025-05-11,REF44364
MOV699884,FC_IL06,SKU001510,transfer_in,8,2025-07-27,REF68334
MOV527274,FC_WA02,SKU000721,shipment,46,2025-05-07,REF90060
MOV917338,FC_WA02,SKU000623,receipt,26,2025-07-03,REF38717
MOV425366,FC_TX03,SKU000652,adjustment,25,2025-07-17,REF80117
MOV618455,FC_GA04,SKU000024,transfer_out,37,2025-06-14,REF94358
MOV814033,FC_TX03,SKU001339,shipment,40,2025-06-05,REF15718
MOV201352,FC_FL07,SKU000602,shipment,33,2025-05-20,REF23350
MOV123353,FC_NJ05,SKU001095,adjustment,19,2025-07-07,REF91915
MOV659138,FC_TX03,SKU000925,shipment,32,2025-07-27,REF66064
MOV238027,FC_FL07,SKU001212,transfer_out,23,2025-05-24,REF57654
MOV306901,FC_IL06,SKU000974,transfer_in,46,2025-05-06,REF26160
MOV429285,FC_IL06,SKU000921,transfer_out,14,2025-07-11,REF74545
MOV211378,FC_FL07,SKU001680,transfer_in,23,2025-06-20,REF28260
MOV909549,FC_WA02,SKU000311,transfer_out,46,2025-06-05,REF53988
MOV240984,FC_FL07,SKU001987,transfer_out,45,2025-05-16,REF69767
MOV222619,FC_TX03,SKU000441,transfer_out,40,2025-07-05,REF11223
MOV522005,FC_NJ05,SKU000078,adjustment,19,2025-06-19,REF44064
MOV529078,FC_WA02,SKU000665,shipment,23,2025-06-09,REF67182
MOV474697,FC_NJ05,SKU000600,shipment,39,2025-07-21,REF64716
MOV483963,FC_CA01,SKU001144,transfer_out,18,2025-06-20,REF42792
MOV134081,FC_TX03,SKU001151,shipment,41,2025-05-26,REF34067
MOV767247,FC_GA04,SKU000667,transfer_out,31,2025-07-07,REF85927
MOV187949,FC_CA01,SKU000550,receipt,4,2025-06-30,REF18148
MOV325468,FC_TX03,SKU000370,transfer_in,1,2025-07-18,REF68003
MOV379999,FC_NJ05,SKU000896,transfer_in,6,2025-06-24,REF69144
MOV302973,FC_FL07,SKU001482,transfer_out,30,2025-06-09,REF49242
MOV480760,FC_WA02,SKU000135,adjustment,36,2025-06-08,REF74975
MOV177255,FC_GA04,SKU001458,adjustment,5,2025-05-14,REF20315
MOV836904,FC_GA04,SKU001334,transfer_out,31,2025-05-14,REF49242
MOV737712,FC_TX03,SKU001159,transfer_in,45,2025-06-21,REF68424
MOV553600,FC_TX03,SKU000948,transfer_out,8,2025-06-30,REF49429
MOV178404,FC_TX03,SKU001026,shipment,6,2025-05-30,REF56105
MOV597230,FC_GA04,SKU001420,shipment,44,2025-07-18,REF97710
MOV242791,FC_WA02,SKU000401,transfer_out,20,2025-05-10,REF98925
MOV360084,FC_NJ05,SKU000245,transfer_out,41,2025-07-27,REF18566
MOV829261,FC_GA04,SKU001132,receipt,21,2025-06-28,REF20881
MOV359579,FC_IL06,SKU001435,shipment,19,2025-06-24,REF59610
MOV650996,FC_NJ05,SKU000776,adjustment,16,2025-07-27,REF41685
MOV941666,FC_IL06,SKU001137,transfer_out,39,2025-06-25,REF16271
MOV277021,FC_CA01,SKU000442,transfer_in,41,2025-07-14,REF75758
MOV267592,FC_IL06,SKU000733,transfer_in,38,2025-06-23,REF69139
MOV554055,FC_WA02,SKU001509,shipment,9,2025-06-15,REF33127
MOV287389,FC_GA04,SKU001739,shipment,33,2025-07-13,REF12143
MOV619392,FC_FL07,SKU001675,transfer_in,6,2025-07-16,REF21042
MOV907521,FC_TX03,SKU001310,transfer_out,23,2025-07-27,REF94294
MOV180480,FC_FL07,SKU001950,transfer_out,44,2025-05-19,REF57965
MOV129058,FC_TX03,SKU000601,shipment,40,2025-07-16,REF94118
MOV846362,FC_IL06,SKU001892,adjustment,5,2025-05-21,REF34760
MOV526558,FC_GA04,SKU000841,transfer_out,38,2025-06-08,REF78072
MOV887857,FC_WA02,SKU001821,adjustment,47,2025-07-21,REF87373
MOV401334,FC_FL07,SKU000764,adjustment,29,2025-07-17,REF89733
MOV402010,FC_GA04,SKU001996,receipt,47,2025-06-26,REF28450
MOV618603,FC_NJ05,SKU001404,transfer_out,30,2025-06-22,REF36944
MOV547100,FC_GA04,SKU000243,transfer_out,6,2025-06-14,REF73084
MOV392703,FC_IL06,SKU000118,adjustment,30,2025-05-27,REF74271
MOV296639,FC_IL06,SKU000358,receipt,2,2025-05-15,REF47995
MOV447864,FC_FL07,SKU001422,receipt,47,2025-06-11,REF24985
MOV700089,FC_WA02,SKU001426,shipment,23,2025-07-26,REF53280
MOV483351,FC_NJ05,SKU000854,transfer_out,15,2025-05-25,REF84138
MOV897222,FC_IL06,SKU000891,adjustment,31,2025-06-10,REF80786
MOV365336,FC_WA02,SKU001349,receipt,38,2025-06-14,REF30620
MOV578797,FC_IL06,SKU000746,receipt,39,2025-07-04,REF62673
MOV144542,FC_FL07,SKU001761,transfer_out,29,2025-05-24,REF19048
MOV866577,FC_GA04,SKU001502,shipment,2,2025-05-15,REF81231
MOV197276,FC_IL06,SKU001598,transfer_out,6,2025-06-14,REF75524
MOV215733,FC_WA02,SKU001917,adjustment,8,2025-06-15,REF21816
MOV503927,FC_GA04,SKU001333,shipment,3,2025-06-24,REF87332
MOV983127,FC_FL07,SKU001900,transfer_out,12,2025-07-18,REF47570
MOV384885,FC_FL07,SKU001115,transfer_out,45,2025-05-29,REF34285
MOV777585,FC_TX03,SKU000146,receipt,49,2025-06-22,REF34662
MOV710863,FC_GA04,SKU000854,shipment,47,2025-06-04,REF37942
MOV971761,FC_FL07,SKU000635,adjustment,8,2025-05-15,REF45663
MOV616979,FC_NJ05,SKU001506,receipt,44,2025-05-02,REF11455
MOV425350,FC_FL07,SKU000966,transfer_in,46,2025-05-15,REF86667
MOV814746,FC_IL06,SKU000814,transfer_in,3,2025-07-01,REF58691
MOV437861,FC_IL06,SKU000856,transfer_out,49,2025-07-08,REF45537
MOV592209,FC_IL06,SKU000775,receipt,28,2025-05-10,REF31656
MOV152060,FC_CA01,SKU000674,transfer_out,12,2025-05-02,REF67801
MOV343219,FC_IL06,SKU000181,transfer_out,47,2025-05-07,REF60183
MOV682564,FC_NJ05,SKU001789,receipt,2,2025-05-03,REF80356
MOV145830,FC_IL06,SKU001051,receipt,48,2025-06-04,REF83486
MOV290074,FC_CA01,SKU000028,receipt,27,2025-05-25,REF28483
MOV357151,FC_WA02,SKU000013,transfer_out,14,2025-06-28,REF93158
MOV729498,FC_TX03,SKU000555,receipt,24,2025-06-14,REF93697
MOV559123,FC_GA04,SKU001358,adjustment,8,2025-06-06,REF73160
MOV435461,FC_NJ05,SKU000931,transfer_in,29,2025-05-18,REF26667
MOV754332,FC_CA01,SKU000598,receipt,5,2025-06-23,REF84253
MOV662460,FC_CA01,SKU000215,shipment,45,2025-05-20,REF85698
MOV206046,FC_TX03,SKU001527,shipment,23,2025-06-21,REF72969
MOV835320,FC_CA01,SKU001124,transfer_out,40,2025-06-01,REF89591
MOV701520,FC_NJ05,SKU001036,receipt,34,2025-05-03,REF57520
MOV626486,FC_WA02,SKU001499,transfer_in,48,2025-06-19,REF49403
MOV222805,FC_GA04,SKU001989,transfer_in,39,2025-06-24,REF94902
MOV894250,FC_NJ05,SKU001618,shipment,10,2025-07-07,REF50609
MOV637640,FC_GA04,SKU001414,shipment,6,2025-05-16,REF46131
MOV537712,FC_TX03,SKU000501,shipment,18,2025-07-18,REF48737
MOV815798,FC_TX03,SKU000163,receipt,10,2025-07-26,REF25110
MOV169981,FC_GA04,SKU000849,adjustment,32,2025-07-22,REF79335
MOV647248,FC_NJ05,SKU000128,shipment,31,2025-04-29,REF40451
MOV860633,FC_CA01,SKU000422,transfer_out,21,2025-05-25,REF62605
