order_id,customer_id,order_date,order_total,shipping_cost,shipping_method,fulfillment_center,order_status,total_weight,customer_zip
ORD00003414,C002130,2024-10-24,470.27,0.0,standard_free,FC_CA01,delivered,2.46,99149
ORD00003415,C008760,2023-03-05,283.96,0.0,standard_free,FC_TX03,delivered,9.55,37782
ORD00003416,C001973,2024-01-16,8.78,0.0,standard_free,,delivered,0.45,75443
ORD00003417,C009761,2023-07-11,86.38,0.0,standard_free,FC_CA01,cancelled,9.43,99467
ORD00003418,C007777,2023-10-25,576.25,0.0,standard_free,,delivered,20.26,27934
ORD00003419,C000244,2024-03-28,11.51,8.99,standard,FC_GA04,cancelled,2.28,58654
ORD00003420,C009312,2023-07-19,246.45,0.0,standard_free,FC_FL07,delivered,2.72,90764
ORD00003421,C008103,2023-12-03,598.84,0.0,standard_free,,delivered,8.18,44137
ORD00003422,C001070,2024-10-07,221.13,0.0,standard_free,FC_CA01,delivered,4.68,13614
ORD00003423,C007915,2024-03-10,637.78,0.0,standard_free,FC_TX03,delivered,1.36,01590
ORD00003424,C002658,2024-11-29,1272.25,0.0,standard_free,FC_CA01,delivered,3.44,64739
ORD00003425,C001903,2022-06-26,189.94,0.0,standard_free,FC_TX03,delivered,8.44,51846
ORD00003426,C000478,2024-10-08,504.28,0.0,standard_free,FC_NJ05,delivered,7.93,99455
ORD00003427,C002383,2023-12-08,64.36,8.99,standard,FC_NJ05,delivered,1.23,01262
ORD00003428,C000398,2024-10-16,12.68,8.99,standard,FC_GA04,delivered,1.52,81085
ORD00003429,C003138,2024-08-16,1010.59,0.0,standard_free,FC_TX03,delivered,16.6,37054
ORD00003430,C000103,2023-03-17,310.12,0.0,standard_free,FC_NJ05,delivered,16.12,95992
ORD00003431,C009704,2024-03-19,29.21,8.99,standard,FC_FL07,delivered,1.7,30455
ORD00003432,C000833,2023-11-14,31.88,0.0,standard_free,FC_NJ05,delivered,3.13,92514
ORD00003433,C008099,2024-11-25,112.04,0.0,standard_free,FC_TX03,delivered,3.09,48223
ORD00003434,C005257,2023-09-14,12.18,8.99,standard,FC_IL06,delivered,3.12,93414
ORD00003435,C000235,2024-01-13,298.46,0.0,standard_free,FC_GA04,delivered,3.23,51105
ORD00003436,C003741,2024-10-29,237.96,0.0,standard_free,FC_FL07,delivered,5.98,55370
ORD00003437,C006347,2024-07-02,930.45,0.0,standard_free,FC_IL06,delivered,4.4,72311
ORD00003438,C006921,2023-12-25,540.23,0.0,standard_free,FC_TX03,delivered,1.72,83548
ORD00003439,C007838,2022-05-04,371.17,0.0,standard_free,FC_IL06,delivered,2.85,24333
ORD00003440,C008056,2024-08-16,758.45,0.0,standard_free,FC_GA04,delivered,9.1,25692
ORD00003441,C006870,2023-02-27,78.45,0.0,standard_free,FC_WA02,delivered,4.83,62143
ORD00003442,C006715,2024-04-04,314.33,0.0,standard_free,FC_IL06,delivered,11.94,89059
ORD00003443,C009928,2024-07-09,258.01,0.0,standard_free,FC_FL07,delivered,13.73,47234
ORD00003444,C002560,2024-11-23,1116.39,0.0,standard_free,,delivered,10.44,19832
ORD00003445,C005382,2022-10-08,1187.2,0.0,standard_free,FC_WA02,delivered,3.88,79495
ORD00003446,C009911,2024-06-23,113.0,0.0,standard_free,FC_FL07,delivered,0.92,74052
ORD00003447,C006317,2024-11-30,98.59,0.0,standard_free,FC_GA04,delivered,1.52,37390
ORD00003448,C003164,2024-05-28,560.14,0.0,standard_free,FC_FL07,delivered,6.09,82980
ORD00003449,C007114,2022-06-27,68.9,15.99,expedited,FC_WA02,delivered,5.17,63367
ORD00003450,C004125,2024-07-24,69.13,8.99,standard,FC_NJ05,delivered,2.68,88253
ORD00003451,C004989,2024-06-18,73.34,8.99,standard,,delivered,1.19,37423
ORD00003452,C000046,2024-12-25,55.15,0.0,standard_free,FC_NJ05,delivered,0.4,09806
ORD00003453,C003871,2023-08-30,824.07,0.0,standard_free,FC_WA02,delivered,1.36,77259
ORD00003454,C002486,2024-07-29,305.28,0.0,standard_free,FC_FL07,delivered,3.26,55692
ORD00003455,C000513,2024-11-03,426.76,0.0,standard_free,FC_NJ05,delivered,6.01,63081
ORD00003456,C002507,2024-04-26,363.96,0.0,standard_free,FC_GA04,delivered,13.21,04177
ORD00003457,C001797,2024-12-18,151.28,0.0,standard_free,FC_IL06,delivered,0.96,36904
ORD00003458,C005791,2023-12-11,371.87,0.0,standard_free,FC_TX03,delivered,2.38,06580
ORD00003459,C005783,2024-05-09,652.09,0.0,standard_free,FC_NJ05,delivered,1.3,07618
ORD00003460,C000378,2024-09-22,492.49,0.0,standard_free,FC_CA01,delivered,6.46,61975
ORD00003461,C002051,2024-09-25,103.38,0.0,standard_free,FC_GA04,delivered,1.47,82591
ORD00003462,C008045,2024-01-24,21.58,8.99,standard,,delivered,2.5,56536
ORD00003463,C000586,2024-08-02,43.56,8.99,standard,,delivered,3.56,34681
ORD00003464,C003507,2024-06-25,865.47,0.0,standard_free,FC_GA04,delivered,12.72,43231
ORD00003465,C002847,2024-10-09,81.42,0.0,standard_free,FC_TX03,delivered,0.44,41661
ORD00003466,C008629,2024-08-04,685.21,0.0,standard_free,FC_WA02,delivered,5.41,19950
ORD00003467,C003673,2023-10-30,81.31,0.0,standard_free,,delivered,3.24,40091
ORD00003468,C000913,2024-03-21,58.74,8.99,standard,FC_WA02,delivered,7.46,76919
ORD00003469,C006398,2024-09-14,177.37,0.0,standard_free,FC_TX03,delivered,6.24,75987
ORD00003470,C003125,2023-06-11,182.2,0.0,standard_free,FC_IL06,delivered,5.65,65902
ORD00003471,C009793,2023-11-30,21.22,8.99,standard,FC_NJ05,delivered,5.6,90165
ORD00003472,C005387,2024-04-29,438.58,0.0,standard_free,FC_FL07,delivered,5.16,76711
ORD00003473,C001049,2024-07-23,107.81,0.0,standard_free,FC_GA04,delivered,1.66,53930
ORD00003474,C002642,2024-07-13,32.04,0.0,standard_free,,delivered,0.7,05351
ORD00003475,C008019,2024-06-20,603.77,0.0,standard_free,FC_NJ05,delivered,11.81,58580
ORD00003476,C001467,2023-11-24,985.18,0.0,standard_free,FC_FL07,cancelled,6.23,59873
ORD00003477,C001597,2024-12-31,52.71,8.99,standard,FC_WA02,shipped,3.75,29317
ORD00003478,C001333,2023-09-04,823.88,0.0,standard_free,FC_CA01,delivered,17.41,12038
ORD00003479,C008774,2023-07-12,113.18,0.0,standard_free,FC_IL06,delivered,7.92,90864
ORD00003480,C007884,2024-10-31,861.14,0.0,standard_free,FC_FL07,delivered,3.35,23520
ORD00003481,C000865,2024-01-26,1.85,8.99,standard,FC_GA04,delivered,2.79,75567
ORD00003482,C009691,2024-04-18,142.71,0.0,standard_free,FC_IL06,cancelled,4.59,39556
ORD00003483,C005966,2023-10-13,289.56,0.0,standard_free,FC_NJ05,delivered,2.42,08606
ORD00003484,C009532,2024-11-29,714.36,0.0,standard_free,FC_WA02,delivered,22.36,35400
ORD00003485,C003608,2024-07-14,524.99,0.0,standard_free,FC_CA01,delivered,10.89,31567
ORD00003486,C005690,2024-09-18,85.0,0.0,standard_free,FC_IL06,delivered,2.75,34878
ORD00003487,C005306,2023-06-07,94.78,0.0,standard_free,FC_WA02,delivered,6.2,33186
ORD00003488,C005108,2024-08-24,607.77,0.0,standard_free,,delivered,8.94,39554
ORD00003489,C002404,2024-01-04,65.43,8.99,standard,FC_IL06,delivered,1.33,67329
ORD00003490,C004916,2022-09-21,163.58,0.0,standard_free,,delivered,2.67,16333
ORD00003491,C009775,2024-03-06,51.94,8.99,standard,FC_GA04,delivered,4.76,28113
ORD00003492,C008437,2022-02-19,37.42,8.99,standard,FC_CA01,delivered,3.79,30160
ORD00003493,C006870,2022-01-06,7.5,8.99,standard,FC_WA02,delivered,0.24,62143
ORD00003494,C003692,2022-12-03,247.25,0.0,standard_free,FC_CA01,delivered,3.9,61775
ORD00003495,C006678,2024-03-09,53.94,8.99,standard,FC_CA01,delivered,0.38,71640
ORD00003496,C003270,2024-07-01,21.64,8.99,standard,FC_WA02,delivered,5.54,09579
ORD00003497,C000097,2024-12-24,647.98,0.0,standard_free,FC_NJ05,delivered,5.62,46331
ORD00003498,C000487,2024-08-13,106.65,0.0,standard_free,FC_NJ05,delivered,3.0,78739
ORD00003499,C005363,2024-08-16,256.15,0.0,standard_free,FC_NJ05,delivered,3.23,81154
ORD00003500,C009364,2024-11-21,336.87,0.0,standard_free,,delivered,1.75,86907
ORD00003501,C004985,2024-08-20,380.25,0.0,standard_free,FC_GA04,delivered,6.72,21616
ORD00003502,C004980,2022-11-23,56.88,8.99,standard,FC_IL06,delivered,1.27,61371
ORD00003503,C003041,2022-07-24,185.8,0.0,standard_free,,delivered,1.61,58120
ORD00003504,C005147,2024-02-28,82.72,0.0,standard_free,FC_TX03,delivered,4.63,96326
ORD00003505,C005007,2023-09-07,17.71,8.99,standard,FC_TX03,delivered,0.42,06125
ORD00003506,C008328,2024-10-29,761.47,0.0,standard_free,FC_NJ05,delivered,3.99,29337
ORD00003507,C009782,2024-09-18,321.91,0.0,standard_free,FC_NJ05,delivered,2.76,76237
ORD00003508,C004645,2023-05-10,190.93,0.0,standard_free,FC_IL06,delivered,7.64,15832
ORD00003509,C006185,2024-05-10,237.06,0.0,standard_free,,delivered,11.02,03886
ORD00003510,C001062,2023-05-30,218.17,0.0,standard_free,FC_GA04,delivered,4.79,40437
ORD00003511,C002149,2024-04-17,295.2,0.0,standard_free,FC_NJ05,delivered,8.8,79779
ORD00003512,C006369,2024-04-25,516.03,0.0,standard_free,FC_WA02,delivered,2.11,18851
ORD00003513,C002465,2024-09-09,133.63,0.0,standard_free,,delivered,3.02,37438
ORD00003514,C004559,2023-07-14,448.88,0.0,standard_free,FC_WA02,delivered,12.62,10804
ORD00003515,C009259,2022-10-24,201.53,0.0,standard_free,FC_WA02,delivered,1.51,32933
ORD00003516,C008036,2024-12-23,121.35,0.0,standard_free,FC_TX03,delivered,2.6,72810
ORD00003517,C009871,2022-09-24,1659.78,0.0,standard_free,FC_IL06,delivered,9.17,05032
ORD00003518,C009408,2024-04-06,347.41,0.0,standard_free,FC_WA02,cancelled,8.68,60335
ORD00003519,C003801,2023-01-07,94.93,0.0,standard_free,FC_FL07,delivered,4.98,42013
ORD00003520,C006951,2024-08-21,102.92,0.0,standard_free,FC_CA01,delivered,0.69,43812
ORD00003521,C000006,2024-12-14,7.31,8.99,standard,FC_TX03,delivered,1.67,36964
ORD00003522,C002493,2024-10-17,84.74,0.0,standard_free,,delivered,1.5,20124
ORD00003523,C006071,2023-09-13,454.43,0.0,standard_free,,delivered,6.22,44119
ORD00003524,C008113,2024-07-09,264.4,0.0,standard_free,FC_TX03,delivered,6.41,03402
ORD00003525,C005225,2022-10-06,7.1,8.99,standard,FC_NJ05,delivered,2.72,66345
ORD00003526,C003276,2024-04-25,381.26,0.0,standard_free,FC_GA04,delivered,7.27,27453
ORD00003527,C001202,2024-12-01,293.76,0.0,standard_free,FC_NJ05,delivered,8.59,79850
ORD00003528,C005870,2024-01-08,109.58,0.0,standard_free,FC_IL06,delivered,2.55,42180
ORD00003529,C005759,2023-11-19,403.17,0.0,standard_free,FC_NJ05,delivered,7.21,91776
ORD00003530,C006186,2023-09-07,203.22,0.0,standard_free,FC_CA01,delivered,2.44,16934
ORD00003531,C001530,2024-06-07,154.94,0.0,standard_free,FC_CA01,delivered,3.14,84227
ORD00003532,C008898,2024-12-30,58.27,8.99,standard,FC_CA01,processing,4.21,71772
ORD00003533,C001795,2024-10-21,403.48,0.0,standard_free,,delivered,7.56,77765
ORD00003534,C006630,2023-09-20,248.74,0.0,standard_free,FC_FL07,delivered,19.87,28300
ORD00003535,C002617,2024-05-19,319.38,0.0,standard_free,FC_TX03,cancelled,5.21,57656
ORD00003536,C001043,2024-09-30,1656.53,0.0,standard_free,FC_TX03,delivered,12.74,70389
ORD00003537,C002791,2024-05-15,176.98,0.0,standard_free,FC_IL06,delivered,3.3,43875
ORD00003538,C003425,2024-11-29,311.63,0.0,standard_free,FC_NJ05,delivered,1.09,53116
ORD00003539,C006945,2024-04-05,29.5,8.99,standard,FC_TX03,delivered,5.04,93222
ORD00003540,C003875,2024-12-31,371.9,0.0,standard_free,FC_WA02,processing,5.21,19369
ORD00003541,C008912,2024-04-30,483.0,0.0,standard_free,FC_TX03,delivered,12.75,99797
ORD00003542,C005655,2024-07-15,746.18,0.0,standard_free,,cancelled,4.94,86988
ORD00003543,C003747,2024-10-16,400.44,0.0,standard_free,FC_IL06,delivered,2.2,09259
ORD00003544,C008175,2024-11-12,86.25,0.0,standard_free,FC_CA01,delivered,4.57,61941
ORD00003545,C002993,2022-04-24,55.42,8.99,standard,FC_WA02,delivered,2.75,13998
ORD00003546,C008478,2024-02-15,131.93,0.0,standard_free,FC_GA04,delivered,3.23,54255
ORD00003547,C000448,2024-04-05,585.59,0.0,standard_free,FC_IL06,delivered,5.14,68513
ORD00003548,C002704,2024-10-03,913.91,0.0,standard_free,FC_FL07,delivered,5.48,32530
ORD00003549,C001805,2024-06-15,47.07,15.99,expedited,FC_NJ05,delivered,5.44,84967
ORD00003550,C005612,2024-07-30,512.08,0.0,standard_free,FC_FL07,delivered,25.09,21210
ORD00003551,C006903,2024-10-21,71.92,8.99,standard,FC_GA04,cancelled,5.45,79137
ORD00003552,C005361,2024-09-01,322.83,0.0,standard_free,FC_GA04,delivered,3.87,65372
ORD00003553,C001594,2023-09-18,206.04,0.0,standard_free,,delivered,2.58,35850
ORD00003554,C009210,2024-08-06,625.16,0.0,standard_free,FC_FL07,delivered,3.1,66245
ORD00003555,C008497,2023-12-09,133.88,0.0,standard_free,,delivered,12.87,29883
ORD00003556,C000981,2024-11-08,206.53,0.0,standard_free,FC_TX03,delivered,8.53,53359
ORD00003557,C001167,2024-06-12,266.12,0.0,standard_free,FC_IL06,delivered,5.79,35288
ORD00003558,C005713,2023-02-02,82.54,0.0,standard_free,FC_TX03,cancelled,4.66,33401
ORD00003559,C001496,2024-02-22,123.39,0.0,standard_free,,delivered,5.3,78834
ORD00003560,C005229,2024-11-19,185.5,0.0,standard_free,,delivered,2.65,62316
ORD00003561,C004677,2024-05-25,496.46,0.0,standard_free,FC_WA02,delivered,3.87,47491
ORD00003562,C009453,2023-01-18,478.22,0.0,standard_free,,delivered,12.27,03882
ORD00003563,C009576,2024-10-28,288.34,0.0,standard_free,FC_WA02,delivered,3.81,98080
ORD00003564,C006682,2024-10-02,381.82,0.0,standard_free,FC_IL06,delivered,9.1,70815
ORD00003565,C006530,2023-05-13,240.61,0.0,standard_free,FC_CA01,delivered,4.72,69172
ORD00003566,C001128,2024-12-03,1672.1,0.0,standard_free,FC_FL07,delivered,11.69,76258
ORD00003567,C004605,2022-10-29,148.12,0.0,standard_free,FC_GA04,delivered,4.45,44874
ORD00003568,C003076,2022-08-22,77.99,0.0,standard_free,FC_WA02,delivered,2.35,09893
ORD00003569,C000091,2023-02-02,48.11,0.0,standard_free,FC_WA02,delivered,1.39,87917
ORD00003570,C003865,2024-09-05,117.94,0.0,standard_free,,delivered,4.31,09381
ORD00003571,C003114,2023-10-24,871.37,0.0,standard_free,FC_CA01,delivered,5.73,49552
ORD00003572,C005225,2024-06-21,19.97,8.99,standard,FC_WA02,delivered,2.48,66345
ORD00003573,C008937,2024-04-01,229.37,0.0,standard_free,FC_WA02,delivered,7.24,25022
ORD00003574,C006207,2024-07-22,446.98,0.0,standard_free,FC_FL07,delivered,12.83,74898
ORD00003575,C007080,2024-10-13,1185.74,0.0,standard_free,FC_GA04,delivered,13.9,63036
ORD00003576,C007846,2024-01-28,21.58,8.99,standard,FC_WA02,delivered,3.41,55152
ORD00003577,C008702,2024-10-20,46.24,15.99,expedited,FC_FL07,delivered,1.53,84275
ORD00003578,C004793,2024-11-02,485.69,0.0,standard_free,FC_TX03,delivered,13.68,23986
ORD00003579,C006771,2023-05-27,192.37,0.0,standard_free,FC_TX03,delivered,12.87,36178
ORD00003580,C009953,2024-10-13,581.1,0.0,standard_free,FC_FL07,delivered,6.0,94847
ORD00003581,C005167,2022-08-28,1575.61,0.0,standard_free,FC_NJ05,delivered,12.25,08749
ORD00003582,C003985,2024-10-02,170.98,0.0,standard_free,,delivered,3.54,07698
ORD00003583,C008981,2024-03-19,57.29,8.99,standard,FC_NJ05,delivered,11.33,65457
ORD00003584,C001950,2024-09-28,1067.36,0.0,standard_free,FC_WA02,delivered,8.18,68720
ORD00003585,C007652,2024-10-20,441.25,0.0,standard_free,FC_NJ05,delivered,5.84,36403
ORD00003586,C005052,2024-11-22,47.28,8.99,standard,FC_GA04,delivered,4.07,34441
ORD00003587,C008059,2024-12-08,66.43,0.0,standard_free,,delivered,1.31,82556
ORD00003588,C004319,2023-05-30,54.26,8.99,standard,FC_FL07,delivered,4.42,06646
ORD00003589,C005210,2024-08-16,86.42,0.0,standard_free,FC_FL07,delivered,1.88,34398
ORD00003590,C001534,2023-04-25,445.54,0.0,standard_free,FC_IL06,delivered,13.36,64951
ORD00003591,C002510,2024-11-13,52.44,8.99,standard,FC_TX03,delivered,4.42,32002
ORD00003592,C009310,2024-11-08,478.72,0.0,standard_free,FC_CA01,delivered,4.64,09659
ORD00003593,C003092,2024-07-25,515.91,0.0,standard_free,FC_FL07,delivered,2.73,93827
ORD00003594,C009901,2023-08-11,25.59,8.99,standard,FC_IL06,delivered,11.44,76390
ORD00003595,C005434,2022-09-06,1068.71,0.0,standard_free,FC_CA01,delivered,4.28,67785
ORD00003596,C001410,2024-12-23,350.95,0.0,standard_free,,delivered,1.24,95449
ORD00003597,C009988,2024-10-24,296.81,0.0,standard_free,,delivered,10.13,16627
ORD00003598,C002966,2024-12-22,197.01,0.0,standard_free,FC_GA04,delivered,0.84,30966
ORD00003599,C003064,2022-02-21,271.33,0.0,standard_free,FC_WA02,delivered,3.75,12349
ORD00003600,C001903,2024-11-19,5.19,0.0,standard_free,FC_TX03,delivered,1.22,51846
ORD00003601,C000019,2023-08-07,778.21,0.0,standard_free,FC_TX03,delivered,10.74,07832
ORD00003602,C008892,2024-09-15,146.72,0.0,standard_free,,delivered,1.39,22574
ORD00003603,C008878,2024-10-20,250.73,0.0,standard_free,,delivered,1.94,05954
ORD00003604,C009767,2023-10-05,17.84,0.0,standard_free,FC_TX03,delivered,2.1,39020
ORD00003605,C004350,2024-07-15,192.22,0.0,standard_free,FC_NJ05,delivered,4.47,89891
ORD00003606,C007440,2022-06-25,9.17,8.99,standard,FC_IL06,delivered,2.83,94138
ORD00003607,C004953,2023-08-26,849.8,0.0,standard_free,FC_TX03,delivered,22.43,20118
ORD00003608,C009870,2023-04-07,102.92,0.0,standard_free,,delivered,3.82,33809
ORD00003609,C007676,2022-03-24,549.64,0.0,standard_free,FC_CA01,delivered,5.04,74920
ORD00003610,C006500,2024-08-13,146.08,0.0,standard_free,FC_GA04,delivered,3.68,14951
ORD00003611,C009427,2022-02-05,78.66,0.0,standard_free,FC_NJ05,delivered,2.06,22000
ORD00003612,C000797,2024-07-06,922.91,0.0,standard_free,FC_CA01,delivered,12.5,03358
ORD00003613,C000442,2024-06-25,19.3,0.0,standard_free,FC_FL07,delivered,4.44,10167
ORD00003614,C005637,2022-11-16,136.89,0.0,standard_free,FC_GA04,delivered,5.31,52158
ORD00003615,C008924,2023-07-12,200.16,0.0,standard_free,FC_NJ05,delivered,1.32,45676
ORD00003616,C008960,2024-07-10,101.81,0.0,standard_free,FC_NJ05,delivered,4.22,28875
ORD00003617,C009282,2024-08-10,98.61,0.0,standard_free,FC_NJ05,delivered,9.46,17307
ORD00003618,C007483,2024-04-15,220.0,0.0,standard_free,FC_CA01,delivered,3.93,99369
ORD00003619,C009956,2024-12-28,501.91,0.0,standard_free,FC_NJ05,shipped,15.13,75988
ORD00003620,C006033,2023-08-09,856.51,0.0,standard_free,FC_TX03,delivered,12.74,43695
ORD00003621,C009506,2023-03-23,224.26,0.0,standard_free,FC_CA01,delivered,10.66,44075
ORD00003622,C003747,2024-09-11,385.59,0.0,standard_free,FC_GA04,delivered,11.05,09259
ORD00003623,C004357,2024-12-31,618.59,0.0,standard_free,FC_IL06,processing,12.15,09622
ORD00003624,C009581,2024-02-18,100.06,0.0,standard_free,FC_WA02,delivered,8.15,27898
ORD00003625,C002642,2024-08-19,437.46,0.0,standard_free,FC_FL07,delivered,5.22,05351
ORD00003626,C002800,2024-04-10,43.74,8.99,standard,FC_WA02,delivered,1.27,80455
ORD00003627,C003420,2024-01-17,21.66,8.99,standard,FC_GA04,delivered,1.03,65378
ORD00003628,C003919,2024-08-13,3.48,8.99,standard,FC_TX03,delivered,2.1,41044
ORD00003629,C009770,2024-12-29,78.54,0.0,standard_free,FC_FL07,processing,5.11,05078
ORD00003630,C008859,2023-10-17,21.39,8.99,standard,FC_NJ05,delivered,2.13,66403
ORD00003631,C003263,2024-08-28,58.68,15.99,expedited,FC_TX03,delivered,1.66,82249
ORD00003632,C001846,2024-05-30,576.3,0.0,standard_free,FC_WA02,delivered,1.47,22125
ORD00003633,C009757,2023-03-22,232.83,0.0,standard_free,FC_CA01,delivered,2.9,26876
ORD00003634,C000146,2024-10-24,61.67,8.99,standard,FC_FL07,delivered,1.33,36972
ORD00003635,C009640,2024-02-14,113.74,0.0,standard_free,FC_TX03,cancelled,2.47,01274
ORD00003636,C004715,2023-08-08,159.08,0.0,standard_free,FC_CA01,delivered,4.35,61885
ORD00003637,C007763,2023-04-29,1578.98,0.0,standard_free,FC_NJ05,delivered,17.59,89187
ORD00003638,C002458,2024-10-27,599.73,0.0,standard_free,FC_WA02,delivered,14.34,20753
ORD00003639,C002684,2024-09-24,190.8,0.0,standard_free,FC_FL07,delivered,8.03,51869
ORD00003640,C007779,2024-10-26,252.03,0.0,standard_free,FC_NJ05,delivered,6.32,56756
ORD00003641,C009246,2023-09-06,223.46,0.0,standard_free,,delivered,1.89,71802
ORD00003642,C000359,2024-05-27,695.74,0.0,standard_free,FC_TX03,delivered,3.83,32973
ORD00003643,C008861,2024-08-26,177.2,0.0,standard_free,FC_IL06,delivered,6.25,52355
ORD00003644,C000281,2024-07-08,312.34,0.0,standard_free,FC_IL06,delivered,4.31,55436
ORD00003645,C004222,2024-08-28,633.16,0.0,standard_free,FC_IL06,delivered,9.31,79195
ORD00003646,C005566,2024-07-21,165.88,0.0,standard_free,FC_TX03,delivered,3.66,39856
ORD00003647,C004510,2024-08-20,713.4,0.0,standard_free,FC_TX03,delivered,14.86,51894
ORD00003648,C006931,2024-10-11,894.66,0.0,standard_free,FC_IL06,cancelled,6.21,80624
ORD00003649,C003617,2023-03-02,5.82,8.99,standard,FC_FL07,delivered,2.91,42448
ORD00003650,C005840,2023-06-30,796.02,0.0,standard_free,,delivered,10.91,73374
ORD00003651,C007480,2022-09-30,156.26,0.0,standard_free,FC_TX03,delivered,1.9,10638
ORD00003652,C009705,2023-05-09,766.04,0.0,standard_free,FC_TX03,delivered,6.2,63436
ORD00003653,C005785,2024-09-24,259.17,0.0,standard_free,FC_WA02,delivered,12.89,54802
ORD00003654,C006443,2024-12-09,140.38,0.0,standard_free,FC_FL07,delivered,2.56,19666
ORD00003655,C006903,2024-05-08,252.42,0.0,standard_free,FC_NJ05,delivered,6.21,79137
ORD00003656,C006449,2024-06-30,300.96,0.0,standard_free,FC_WA02,delivered,1.73,11359
ORD00003657,C009939,2022-12-23,133.88,0.0,standard_free,,delivered,0.43,76636
ORD00003658,C002707,2024-12-14,340.26,0.0,standard_free,FC_WA02,delivered,1.25,23432
ORD00003659,C008861,2024-11-18,125.2,0.0,standard_free,FC_CA01,delivered,5.9,52355
ORD00003660,C000756,2024-04-06,90.03,0.0,standard_free,FC_CA01,delivered,7.69,69163
ORD00003661,C008240,2024-10-17,116.28,0.0,standard_free,FC_WA02,delivered,1.61,17905
ORD00003662,C003764,2024-11-26,36.12,0.0,standard_free,FC_TX03,delivered,2.57,32133
ORD00003663,C001498,2024-11-22,111.38,0.0,standard_free,FC_TX03,delivered,3.46,75586
ORD00003664,C004867,2024-03-21,698.34,0.0,standard_free,,delivered,3.6,50610
ORD00003665,C007431,2023-08-06,199.72,0.0,standard_free,FC_WA02,delivered,3.65,46757
ORD00003666,C003084,2023-08-10,16.97,0.0,standard_free,FC_CA01,delivered,0.96,05065
